type,start,duration,timeline,subject,session,task,run,filepath,frequency,offset,stop,text,sequence_id,sentence,language,sentence_char,text_char,context,modality
Word,21.405,0.11999999999999744,default,default,,,,,,,21.525,when,5.0,"So bet on all the twists and turns, because when you're live, anything can happen. ",english,44.0,339.0,"Nobody gets the thrill of being live more than us. So draftkings trusted us to do this ad live from the super bowl in santa clara. Tonight, live bet the game on draftkings to score your share of $5 million in prizes. There's so many live options to bet on, like seattle or new england. Next td. So bet on all the twists and turns, because when",
Word,21.545,0.13999999999999702,default,default,,,,,,,21.685,you're,5.0,"So bet on all the twists and turns, because when you're live, anything can happen. ",english,49.0,344.0,"Nobody gets the thrill of being live more than us. So draftkings trusted us to do this ad live from the super bowl in santa clara. Tonight, live bet the game on draftkings to score your share of $5 million in prizes. There's so many live options to bet on, like seattle or new england. Next td. So bet on all the twists and turns, because when you're",
Word,21.785,0.41999999999999815,default,default,,,,,,,22.205,"live,",5.0,"So bet on all the twists and turns, because when you're live, anything can happen. ",english,56.0,351.0,"Nobody gets the thrill of being live more than us. So draftkings trusted us to do this ad live from the super bowl in santa clara. Tonight, live bet the game on draftkings to score your share of $5 million in prizes. There's so many live options to bet on, like seattle or new england. Next td. So bet on all the twists and turns, because when you're live,",
Word,22.446,0.3999999999999986,default,default,,,,,,,22.846,anything,5.0,"So bet on all the twists and turns, because when you're live, anything can happen. ",english,62.0,357.0,"Nobody gets the thrill of being live more than us. So draftkings trusted us to do this ad live from the super bowl in santa clara. Tonight, live bet the game on draftkings to score your share of $5 million in prizes. There's so many live options to bet on, like seattle or new england. Next td. So bet on all the twists and turns, because when you're live, anything",
Word,22.886,0.16000000000000014,default,default,,,,,,,23.046,can,5.0,"So bet on all the twists and turns, because when you're live, anything can happen. ",english,71.0,366.0,"Nobody gets the thrill of being live more than us. So draftkings trusted us to do this ad live from the super bowl in santa clara. Tonight, live bet the game on draftkings to score your share of $5 million in prizes. There's so many live options to bet on, like seattle or new england. Next td. So bet on all the twists and turns, because when you're live, anything can",
Word,23.106,0.32099999999999795,default,default,,,,,,,23.427,happen.,5.0,"So bet on all the twists and turns, because when you're live, anything can happen. ",english,75.0,370.0,"Nobody gets the thrill of being live more than us. So draftkings trusted us to do this ad live from the super bowl in santa clara. Tonight, live bet the game on draftkings to score your share of $5 million in prizes. There's so many live options to bet on, like seattle or new england. Next td. So bet on all the twists and turns, because when you're live, anything can happen.",
Sentence,24.566999,0.10100199999999909,default,default,,,,,,,24.668000999999997,Oh. ,,,,,,,
Word,24.567,0.10099999999999909,default,default,,,,,,,24.668,Oh.,6.0,Oh. ,english,0.0,378.0,"Nobody gets the thrill of being live more than us. So draftkings trusted us to do this ad live from the super bowl in santa clara. Tonight, live bet the game on draftkings to score your share of $5 million in prizes. There's so many live options to bet on, like seattle or new england. Next td. So bet on all the twists and turns, because when you're live, anything can happen. Oh.",
Sentence,24.867998999999998,3.7230020000000024,default,default,,,,,,,28.591001,Did i get you?. ,,,,,,,
Word,24.868,1.8810000000000002,default,default,,,,,,,26.749,Did,7.0,Did i get you?. ,english,0.0,382.0,"Nobody gets the thrill of being live more than us. So draftkings trusted us to do this ad live from the super bowl in santa clara. Tonight, live bet the game on draftkings to score your share of $5 million in prizes. There's so many live options to bet on, like seattle or new england. Next td. So bet on all the twists and turns, because when you're live, anything can happen. Oh. Did",
Word,28.251,0.05999999999999872,default,default,,,,,,,28.311,I,7.0,Did i get you?. ,english,4.0,386.0,"Nobody gets the thrill of being live more than us. So draftkings trusted us to do this ad live from the super bowl in santa clara. Tonight, live bet the game on draftkings to score your share of $5 million in prizes. There's so many live options to bet on, like seattle or new england. Next td. So bet on all the twists and turns, because when you're live, anything can happen. Oh. Did i",
Word,28.331,0.14000000000000057,default,default,,,,,,,28.471,get,7.0,Did i get you?. ,english,6.0,388.0,"Nobody gets the thrill of being live more than us. So draftkings trusted us to do this ad live from the super bowl in santa clara. Tonight, live bet the game on draftkings to score your share of $5 million in prizes. There's so many live options to bet on, like seattle or new england. Next td. So bet on all the twists and turns, because when you're live, anything can happen. Oh. Did i get",
Word,28.491,0.10000000000000142,default,default,,,,,,,28.591,you?,7.0,Did i get you?. ,english,10.0,392.0,"Nobody gets the thrill of being live more than us. So draftkings trusted us to do this ad live from the super bowl in santa clara. Tonight, live bet the game on draftkings to score your share of $5 million in prizes. There's so many live options to bet on, like seattle or new england. Next td. So bet on all the twists and turns, because when you're live, anything can happen. Oh. Did i get you?",
Sentence,29.050998999999997,0.8010020000000019,default,default,,,,,,,29.852000999999998,"Yeah, a lot",,,,,,,
Word,29.051,0.28000000000000114,default,default,,,,,,,29.331,"Yeah,",8.0,"Yeah, a lot",english,0.0,398.0,"Nobody gets the thrill of being live more than us. So draftkings trusted us to do this ad live from the super bowl in santa clara. Tonight, live bet the game on draftkings to score your share of $5 million in prizes. There's so many live options to bet on, like seattle or new england. Next td. So bet on all the twists and turns, because when you're live, anything can happen. Oh. Did i get you?. Yeah,",
Word,29.452,0.05999999999999872,default,default,,,,,,,29.512,a,8.0,"Yeah, a lot",english,6.0,404.0,"Nobody gets the thrill of being live more than us. So draftkings trusted us to do this ad live from the super bowl in santa clara. Tonight, live bet the game on draftkings to score your share of $5 million in prizes. There's so many live options to bet on, like seattle or new england. Next td. So bet on all the twists and turns, because when you're live, anything can happen. Oh. Did i get you?. Yeah, a",
Word,29.552,0.3000000000000007,default,default,,,,,,,29.852,lot.,8.0,"Yeah, a lot",english,8.0,406.0,"Nobody gets the thrill of being live more than us. So draftkings trusted us to do this ad live from the super bowl in santa clara. Tonight, live bet the game on draftkings to score your share of $5 million in prizes. There's so many live options to bet on, like seattle or new england. Next td. So bet on all the twists and turns, because when you're live, anything can happen. Oh. Did i get you?. Yeah, a lot",
