type,start,duration,timeline,subject,session,task,run,filepath,frequency,offset,stop,text,sequence_id,sentence,language,sentence_char,text_char,context,modality
Word,1.852,0.11999999999999988,default,default,,,,,,,1.972,use,1.0,"But when i use my bosch appliances, i feel like more than just a guy. ",english,11.0,27.0,I'm just a guy. But when i use,
Word,2.012,0.10000000000000009,default,default,,,,,,,2.112,my,1.0,"But when i use my bosch appliances, i feel like more than just a guy. ",english,15.0,31.0,I'm just a guy. But when i use my,
Word,2.172,0.2999999999999998,default,default,,,,,,,2.472,Bosch,1.0,"But when i use my bosch appliances, i feel like more than just a guy. ",english,18.0,34.0,I'm just a guy. But when i use my bosch,
Word,2.512,0.9009999999999998,default,default,,,,,,,3.413,"appliances,",1.0,"But when i use my bosch appliances, i feel like more than just a guy. ",english,24.0,40.0,"I'm just a guy. But when i use my bosch appliances,",
Word,3.453,0.06000000000000005,default,default,,,,,,,3.513,I,1.0,"But when i use my bosch appliances, i feel like more than just a guy. ",english,36.0,52.0,"I'm just a guy. But when i use my bosch appliances, i",
Word,3.573,0.14000000000000012,default,default,,,,,,,3.713,feel,1.0,"But when i use my bosch appliances, i feel like more than just a guy. ",english,38.0,54.0,"I'm just a guy. But when i use my bosch appliances, i feel",
Word,3.753,0.13999999999999968,default,default,,,,,,,3.893,like,1.0,"But when i use my bosch appliances, i feel like more than just a guy. ",english,43.0,59.0,"I'm just a guy. But when i use my bosch appliances, i feel like",
Word,4.373,0.18100000000000005,default,default,,,,,,,4.554,more,1.0,"But when i use my bosch appliances, i feel like more than just a guy. ",english,48.0,64.0,"I'm just a guy. But when i use my bosch appliances, i feel like more",
Word,4.574,0.1200000000000001,default,default,,,,,,,4.694,than,1.0,"But when i use my bosch appliances, i feel like more than just a guy. ",english,53.0,69.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than",
Word,4.714,0.21999999999999975,default,default,,,,,,,4.934,just,1.0,"But when i use my bosch appliances, i feel like more than just a guy. ",english,58.0,74.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just",
Word,4.974,0.040000000000000036,default,default,,,,,,,5.014,a,1.0,"But when i use my bosch appliances, i feel like more than just a guy. ",english,63.0,79.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a",
Word,5.034,0.2599999999999998,default,default,,,,,,,5.294,guy.,1.0,"But when i use my bosch appliances, i feel like more than just a guy. ",english,65.0,81.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy.",
Sentence,8.575999000000001,1.0400019999999992,default,default,,,,,,,9.616001,I feel like guy. ,,,,,,,
Word,8.576,0.08000000000000007,default,default,,,,,,,8.656,I,2.0,I feel like guy. ,english,0.0,86.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I",
Word,8.736,0.1999999999999993,default,default,,,,,,,8.936,feel,2.0,I feel like guy. ,english,2.0,88.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel",
Word,8.976,0.15999999999999837,default,default,,,,,,,9.136,like,2.0,I feel like guy. ,english,7.0,93.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like",
Word,9.236,0.379999999999999,default,default,,,,,,,9.616,guy.,2.0,I feel like guy. ,english,12.0,98.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy.",
Sentence,10.156999,1.8410019999999994,default,default,,,,,,,11.998001,Same goes for these bosch power tools here. ,,,,,,,
Word,10.157,0.22000000000000064,default,default,,,,,,,10.377,Same,3.0,Same goes for these bosch power tools here. ,english,0.0,103.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same",
Word,10.417,0.17999999999999972,default,default,,,,,,,10.597,goes,3.0,Same goes for these bosch power tools here. ,english,5.0,108.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes",
Word,10.637,0.08000000000000007,default,default,,,,,,,10.717,for,3.0,Same goes for these bosch power tools here. ,english,10.0,113.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for",
Word,10.757,0.120000000000001,default,default,,,,,,,10.877,these,3.0,Same goes for these bosch power tools here. ,english,14.0,117.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these",
Word,10.917,0.27999999999999936,default,default,,,,,,,11.197,Bosch,3.0,Same goes for these bosch power tools here. ,english,20.0,123.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch",
Word,11.237,0.2599999999999998,default,default,,,,,,,11.497,power,3.0,Same goes for these bosch power tools here. ,english,26.0,129.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power",
Word,11.537,0.24099999999999966,default,default,,,,,,,11.778,tools,3.0,Same goes for these bosch power tools here. ,english,32.0,135.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power tools",
Word,11.838,0.16000000000000014,default,default,,,,,,,11.998,here.,3.0,Same goes for these bosch power tools here. ,english,38.0,141.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power tools here.",
Sentence,12.517999000000001,0.580002,default,default,,,,,,,13.098001000000002,Just a guy. ,,,,,,,
Word,12.518,0.23999999999999844,default,default,,,,,,,12.758,Just,4.0,Just a guy. ,english,0.0,147.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power tools here. Just",
Word,12.778,0.03999999999999915,default,default,,,,,,,12.818,a,4.0,Just a guy. ,english,5.0,152.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power tools here. Just a",
Word,12.858,0.2400000000000002,default,default,,,,,,,13.098,guy.,4.0,Just a guy. ,english,7.0,154.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power tools here. Just a guy.",
Sentence,15.078999000000001,0.3410019999999993,default,default,,,,,,,15.420001000000001,Guy. ,,,,,,,
Word,15.079,0.3409999999999993,default,default,,,,,,,15.42,Guy.,5.0,Guy. ,english,0.0,159.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power tools here. Just a guy. Guy.",
Sentence,16.159999,0.5200019999999995,default,default,,,,,,,16.680000999999997,Just a guy. ,,,,,,,
Word,16.16,0.21999999999999886,default,default,,,,,,,16.38,Just,6.0,Just a guy. ,english,0.0,164.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power tools here. Just a guy. Guy. Just",
Word,16.44,0.019999999999999574,default,default,,,,,,,16.46,a,6.0,Just a guy. ,english,5.0,169.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power tools here. Just a guy. Guy. Just a",
Word,16.5,0.17999999999999972,default,default,,,,,,,16.68,guy.,6.0,Just a guy. ,english,7.0,171.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power tools here. Just a guy. Guy. Just a guy.",
Sentence,17.820999,1.5010019999999977,default,default,,,,,,,19.322000999999997,"Guy, guy, guy. ",,,,,,,
Word,17.821,0.3999999999999986,default,default,,,,,,,18.221,"Guy,",7.0,"Guy, guy, guy. ",english,0.0,176.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power tools here. Just a guy. Guy. Just a guy. Guy,",
Word,18.361,0.4209999999999994,default,default,,,,,,,18.782,"guy,",7.0,"Guy, guy, guy. ",english,5.0,181.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power tools here. Just a guy. Guy. Just a guy. Guy, guy,",
Word,18.922,0.3999999999999986,default,default,,,,,,,19.322,guy.,7.0,"Guy, guy, guy. ",english,10.0,186.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power tools here. Just a guy. Guy. Just a guy. Guy, guy, guy.",
Sentence,19.421999,0.6200020000000009,default,default,,,,,,,20.042001,Just a guy. ,,,,,,,
Word,19.422,0.23999999999999844,default,default,,,,,,,19.662,Just,8.0,Just a guy. ,english,0.0,191.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power tools here. Just a guy. Guy. Just a guy. Guy, guy, guy. Just",
Word,19.682,0.020000000000003126,default,default,,,,,,,19.702,a,8.0,Just a guy. ,english,5.0,196.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power tools here. Just a guy. Guy. Just a guy. Guy, guy, guy. Just a",
Word,19.742,0.3000000000000007,default,default,,,,,,,20.042,guy.,8.0,Just a guy. ,english,7.0,198.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power tools here. Just a guy. Guy. Just a guy. Guy, guy, guy. Just a guy.",
Sentence,21.562998999999998,0.34000199999999986,default,default,,,,,,,21.903000999999996,Guy. ,,,,,,,
Word,21.563,0.33999999999999986,default,default,,,,,,,21.903,Guy.,9.0,Guy. ,english,0.0,203.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power tools here. Just a guy. Guy. Just a guy. Guy, guy, guy. Just a guy. Guy.",
Sentence,21.922998999999997,1.5210020000000009,default,default,,,,,,,23.444000999999997,With phenomenal appliances. ,,,,,,,
Word,21.923,0.10000000000000142,default,default,,,,,,,22.023,With,10.0,With phenomenal appliances. ,english,0.0,208.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power tools here. Just a guy. Guy. Just a guy. Guy, guy, guy. Just a guy. Guy. With",
Word,22.063,0.7010000000000005,default,default,,,,,,,22.764,phenomenal,10.0,With phenomenal appliances. ,english,5.0,213.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power tools here. Just a guy. Guy. Just a guy. Guy, guy, guy. Just a guy. Guy. With phenomenal",
Word,22.784,0.6600000000000001,default,default,,,,,,,23.444,appliances.,10.0,With phenomenal appliances. ,english,16.0,224.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power tools here. Just a guy. Guy. Just a guy. Guy, guy, guy. Just a guy. Guy. With phenomenal appliances.",
Sentence,23.543999,1.321001999999998,default,default,,,,,,,24.865000999999996,And powerful power tools. ,,,,,,,
Word,23.544,0.14000000000000057,default,default,,,,,,,23.684,And,11.0,And powerful power tools. ,english,0.0,236.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power tools here. Just a guy. Guy. Just a guy. Guy, guy, guy. Just a guy. Guy. With phenomenal appliances. And",
Word,23.724,0.44099999999999895,default,default,,,,,,,24.165,powerful,11.0,And powerful power tools. ,english,4.0,240.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power tools here. Just a guy. Guy. Just a guy. Guy, guy, guy. Just a guy. Guy. With phenomenal appliances. And powerful",
Word,24.225,0.29999999999999716,default,default,,,,,,,24.525,power,11.0,And powerful power tools. ,english,13.0,249.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power tools here. Just a guy. Guy. Just a guy. Guy, guy, guy. Just a guy. Guy. With phenomenal appliances. And powerful power",
Word,24.545,0.31999999999999673,default,default,,,,,,,24.865,tools.,11.0,And powerful power tools. ,english,19.0,255.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power tools here. Just a guy. Guy. Just a guy. Guy, guy, guy. Just a guy. Guy. With phenomenal appliances. And powerful power tools.",
Sentence,25.104999,1.0210020000000009,default,default,,,,,,,26.126001,Thought you only spoke french. ,,,,,,,
Word,25.105,0.16000000000000014,default,default,,,,,,,25.265,Thought,12.0,Thought you only spoke french. ,english,0.0,262.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power tools here. Just a guy. Guy. Just a guy. Guy, guy, guy. Just a guy. Guy. With phenomenal appliances. And powerful power tools. Thought",
Word,25.285,0.05999999999999872,default,default,,,,,,,25.345,you,12.0,Thought you only spoke french. ,english,8.0,270.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power tools here. Just a guy. Guy. Just a guy. Guy, guy, guy. Just a guy. Guy. With phenomenal appliances. And powerful power tools. Thought you",
Word,25.385,0.13999999999999702,default,default,,,,,,,25.525,only,12.0,Thought you only spoke french. ,english,12.0,274.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power tools here. Just a guy. Guy. Just a guy. Guy, guy, guy. Just a guy. Guy. With phenomenal appliances. And powerful power tools. Thought you only",
Word,25.545,0.23999999999999844,default,default,,,,,,,25.785,spoke,12.0,Thought you only spoke french. ,english,17.0,279.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power tools here. Just a guy. Guy. Just a guy. Guy, guy, guy. Just a guy. Guy. With phenomenal appliances. And powerful power tools. Thought you only spoke",
Word,25.845,0.28100000000000236,default,default,,,,,,,26.126,French.,12.0,Thought you only spoke french. ,english,23.0,285.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power tools here. Just a guy. Guy. Just a guy. Guy, guy, guy. Just a guy. Guy. With phenomenal appliances. And powerful power tools. Thought you only spoke french.",
Sentence,26.145999,2.3610020000000005,default,default,,,,,,,28.507001,"The more you bosch, the more you feel like a guy",,,,,,,
Word,26.146,0.11999999999999744,default,default,,,,,,,26.266,The,13.0,"The more you bosch, the more you feel like a guy",english,0.0,293.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power tools here. Just a guy. Guy. Just a guy. Guy, guy, guy. Just a guy. Guy. With phenomenal appliances. And powerful power tools. Thought you only spoke french. The",
Word,26.306,0.17999999999999972,default,default,,,,,,,26.486,more,13.0,"The more you bosch, the more you feel like a guy",english,4.0,297.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power tools here. Just a guy. Guy. Just a guy. Guy, guy, guy. Just a guy. Guy. With phenomenal appliances. And powerful power tools. Thought you only spoke french. The more",
Word,26.526,0.08000000000000185,default,default,,,,,,,26.606,you,13.0,"The more you bosch, the more you feel like a guy",english,9.0,302.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power tools here. Just a guy. Guy. Just a guy. Guy, guy, guy. Just a guy. Guy. With phenomenal appliances. And powerful power tools. Thought you only spoke french. The more you",
Word,26.646,0.35999999999999943,default,default,,,,,,,27.006,"Bosch,",13.0,"The more you bosch, the more you feel like a guy",english,13.0,306.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power tools here. Just a guy. Guy. Just a guy. Guy, guy, guy. Just a guy. Guy. With phenomenal appliances. And powerful power tools. Thought you only spoke french. The more you bosch,",
Word,27.106,0.1599999999999966,default,default,,,,,,,27.266,the,13.0,"The more you bosch, the more you feel like a guy",english,20.0,313.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power tools here. Just a guy. Guy. Just a guy. Guy, guy, guy. Just a guy. Guy. With phenomenal appliances. And powerful power tools. Thought you only spoke french. The more you bosch, the",
Word,27.286,0.17999999999999972,default,default,,,,,,,27.466,more,13.0,"The more you bosch, the more you feel like a guy",english,24.0,317.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power tools here. Just a guy. Guy. Just a guy. Guy, guy, guy. Just a guy. Guy. With phenomenal appliances. And powerful power tools. Thought you only spoke french. The more you bosch, the more",
Word,27.486,0.14000000000000057,default,default,,,,,,,27.626,you,13.0,"The more you bosch, the more you feel like a guy",english,29.0,322.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power tools here. Just a guy. Guy. Just a guy. Guy, guy, guy. Just a guy. Guy. With phenomenal appliances. And powerful power tools. Thought you only spoke french. The more you bosch, the more you",
Word,27.666,0.26099999999999923,default,default,,,,,,,27.927,feel,13.0,"The more you bosch, the more you feel like a guy",english,33.0,326.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power tools here. Just a guy. Guy. Just a guy. Guy, guy, guy. Just a guy. Guy. With phenomenal appliances. And powerful power tools. Thought you only spoke french. The more you bosch, the more you feel",
Word,27.967,0.120000000000001,default,default,,,,,,,28.087,like,13.0,"The more you bosch, the more you feel like a guy",english,38.0,331.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power tools here. Just a guy. Guy. Just a guy. Guy, guy, guy. Just a guy. Guy. With phenomenal appliances. And powerful power tools. Thought you only spoke french. The more you bosch, the more you feel like",
Word,28.167,0.0799999999999983,default,default,,,,,,,28.247,a,13.0,"The more you bosch, the more you feel like a guy",english,43.0,336.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power tools here. Just a guy. Guy. Just a guy. Guy, guy, guy. Just a guy. Guy. With phenomenal appliances. And powerful power tools. Thought you only spoke french. The more you bosch, the more you feel like a",
Word,28.287,0.22000000000000242,default,default,,,,,,,28.507,guy.,13.0,"The more you bosch, the more you feel like a guy",english,45.0,338.0,"I'm just a guy. But when i use my bosch appliances, i feel like more than just a guy. I feel like guy. Same goes for these bosch power tools here. Just a guy. Guy. Just a guy. Guy, guy, guy. Just a guy. Guy. With phenomenal appliances. And powerful power tools. Thought you only spoke french. The more you bosch, the more you feel like a guy",
