type,start,duration,timeline,subject,session,task,run,filepath,frequency,offset,stop,text,sequence_id,sentence,language,sentence_char,text_char,context,modality
Word,16.909,0.08000000000000185,default,default,,,,,,,16.989,to,7.0,Do not listen to that. ,english,14.0,115.0,"Oh, look at him. Did you see that?. Should we tell him?. So bad. Oh my gosh. That's not funny. Stop. Do not listen to",
Word,17.009,3.1020000000000003,default,default,,,,,,,20.111,that.,7.0,Do not listen to that. ,english,17.0,118.0,"Oh, look at him. Did you see that?. Should we tell him?. So bad. Oh my gosh. That's not funny. Stop. Do not listen to that.",
Sentence,20.130999,0.44100199999999895,default,default,,,,,,,20.572000999999997,"Thank you, man. ",,,,,,,
Word,20.131,0.16000000000000014,default,default,,,,,,,20.291,Thank,8.0,"Thank you, man. ",english,0.0,124.0,"Oh, look at him. Did you see that?. Should we tell him?. So bad. Oh my gosh. That's not funny. Stop. Do not listen to that. Thank",
Word,20.311,0.10099999999999909,default,default,,,,,,,20.412,"you,",8.0,"Thank you, man. ",english,6.0,130.0,"Oh, look at him. Did you see that?. Should we tell him?. So bad. Oh my gosh. That's not funny. Stop. Do not listen to that. Thank you,",
Word,20.432,0.14000000000000057,default,default,,,,,,,20.572,man.,8.0,"Thank you, man. ",english,11.0,135.0,"Oh, look at him. Did you see that?. Should we tell him?. So bad. Oh my gosh. That's not funny. Stop. Do not listen to that. Thank you, man.",
Sentence,23.153999,0.6800019999999997,default,default,,,,,,,23.834000999999997,I know how it feels,,,,,,,
Word,23.154,0.05999999999999872,default,default,,,,,,,23.214,I,9.0,I know how it feels,english,0.0,140.0,"Oh, look at him. Did you see that?. Should we tell him?. So bad. Oh my gosh. That's not funny. Stop. Do not listen to that. Thank you, man. I",
Word,23.234,0.09999999999999787,default,default,,,,,,,23.334,know,9.0,I know how it feels,english,2.0,142.0,"Oh, look at him. Did you see that?. Should we tell him?. So bad. Oh my gosh. That's not funny. Stop. Do not listen to that. Thank you, man. I know",
Word,23.374,0.08000000000000185,default,default,,,,,,,23.454,how,9.0,I know how it feels,english,7.0,147.0,"Oh, look at him. Did you see that?. Should we tell him?. So bad. Oh my gosh. That's not funny. Stop. Do not listen to that. Thank you, man. I know how",
Word,23.474,0.03999999999999915,default,default,,,,,,,23.514,it,9.0,I know how it feels,english,11.0,151.0,"Oh, look at him. Did you see that?. Should we tell him?. So bad. Oh my gosh. That's not funny. Stop. Do not listen to that. Thank you, man. I know how it",
Word,23.534,0.3000000000000007,default,default,,,,,,,23.834,feels.,9.0,I know how it feels,english,14.0,154.0,"Oh, look at him. Did you see that?. Should we tell him?. So bad. Oh my gosh. That's not funny. Stop. Do not listen to that. Thank you, man. I know how it feels",
