type,start,duration,timeline,subject,session,task,run,filepath,frequency,offset,stop,text,sequence_id,sentence,language,sentence_char,text_char,context,modality
Word,6.315,0.07999999999999918,default,default,,,,,,,6.395,The,2.0,The internet says i'm cursed. ,english,0.0,99.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The",
Word,6.455,0.4009999999999998,default,default,,,,,,,6.856,internet,2.0,The internet says i'm cursed. ,english,4.0,103.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet",
Word,6.896,0.13999999999999968,default,default,,,,,,,7.036,says,2.0,The internet says i'm cursed. ,english,13.0,112.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says",
Word,7.076,0.1200000000000001,default,default,,,,,,,7.196,I'm,2.0,The internet says i'm cursed. ,english,18.0,117.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm",
Word,7.216,0.39999999999999947,default,default,,,,,,,7.616,cursed.,2.0,The internet says i'm cursed. ,english,22.0,121.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed.",
Sentence,8.176999,4.303002000000001,default,default,,,,,,,12.480001000000001,Any basketball player who dates me kind of gets bad luck. ,,,,,,,
Word,8.177,0.14000000000000057,default,default,,,,,,,8.317,Any,3.0,Any basketball player who dates me kind of gets bad luck. ,english,0.0,129.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any",
Word,8.337,0.40000000000000036,default,default,,,,,,,8.737,basketball,3.0,Any basketball player who dates me kind of gets bad luck. ,english,4.0,133.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball",
Word,8.777,0.22000000000000064,default,default,,,,,,,8.997,player,3.0,Any basketball player who dates me kind of gets bad luck. ,english,15.0,144.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player",
Word,9.017,0.10000000000000142,default,default,,,,,,,9.117,who,3.0,Any basketball player who dates me kind of gets bad luck. ,english,22.0,151.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who",
Word,9.137,0.27999999999999936,default,default,,,,,,,9.417,dates,3.0,Any basketball player who dates me kind of gets bad luck. ,english,26.0,155.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates",
Word,9.518,0.21999999999999886,default,default,,,,,,,9.738,me,3.0,Any basketball player who dates me kind of gets bad luck. ,english,32.0,161.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me",
Word,10.238,0.20000000000000107,default,default,,,,,,,10.438,kind,3.0,Any basketball player who dates me kind of gets bad luck. ,english,35.0,164.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind",
Word,10.478,0.040000000000000924,default,default,,,,,,,10.518,of,3.0,Any basketball player who dates me kind of gets bad luck. ,english,40.0,169.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of",
Word,10.538,0.3609999999999989,default,default,,,,,,,10.899,gets,3.0,Any basketball player who dates me kind of gets bad luck. ,english,43.0,172.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets",
Word,11.959,0.22000000000000064,default,default,,,,,,,12.179,bad,3.0,Any basketball player who dates me kind of gets bad luck. ,english,48.0,177.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad",
Word,12.239,0.24099999999999966,default,default,,,,,,,12.48,luck.,3.0,Any basketball player who dates me kind of gets bad luck. ,english,52.0,181.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck.",
Sentence,12.699999,2.8820020000000013,default,default,,,,,,,15.582001000000002,"While the world's been talking about it, i've been betting on it. ",,,,,,,
Word,12.7,0.14000000000000057,default,default,,,,,,,12.84,While,4.0,"While the world's been talking about it, i've been betting on it. ",english,0.0,187.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While",
Word,12.86,0.08000000000000007,default,default,,,,,,,12.94,the,4.0,"While the world's been talking about it, i've been betting on it. ",english,6.0,193.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the",
Word,12.96,0.379999999999999,default,default,,,,,,,13.34,world's,4.0,"While the world's been talking about it, i've been betting on it. ",english,10.0,197.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's",
Word,13.38,0.1399999999999988,default,default,,,,,,,13.52,been,4.0,"While the world's been talking about it, i've been betting on it. ",english,18.0,205.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's been",
Word,13.56,0.3409999999999993,default,default,,,,,,,13.901,talking,4.0,"While the world's been talking about it, i've been betting on it. ",english,23.0,210.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's been talking",
Word,13.941,0.21999999999999886,default,default,,,,,,,14.161,about,4.0,"While the world's been talking about it, i've been betting on it. ",english,31.0,218.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's been talking about",
Word,14.241,0.0600000000000005,default,default,,,,,,,14.301,"it,",4.0,"While the world's been talking about it, i've been betting on it. ",english,37.0,224.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's been talking about it,",
Word,14.721,0.14000000000000057,default,default,,,,,,,14.861,I've,4.0,"While the world's been talking about it, i've been betting on it. ",english,41.0,228.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's been talking about it, i've",
Word,14.901,0.120000000000001,default,default,,,,,,,15.021,been,4.0,"While the world's been talking about it, i've been betting on it. ",english,46.0,233.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's been talking about it, i've been",
Word,15.061,0.24099999999999966,default,default,,,,,,,15.302,betting,4.0,"While the world's been talking about it, i've been betting on it. ",english,51.0,238.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's been talking about it, i've been betting",
Word,15.362,0.0600000000000005,default,default,,,,,,,15.422,on,4.0,"While the world's been talking about it, i've been betting on it. ",english,59.0,246.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's been talking about it, i've been betting on",
Word,15.502,0.08000000000000007,default,default,,,,,,,15.582,it.,4.0,"While the world's been talking about it, i've been betting on it. ",english,62.0,249.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's been talking about it, i've been betting on it.",
Sentence,17.942999,1.5810019999999996,default,default,,,,,,,19.524001,How do you think i am bored all of this?. ,,,,,,,
Word,17.943,0.09999999999999787,default,default,,,,,,,18.043,How,5.0,How do you think i am bored all of this?. ,english,0.0,253.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's been talking about it, i've been betting on it. How",
Word,18.063,0.06099999999999994,default,default,,,,,,,18.124,do,5.0,How do you think i am bored all of this?. ,english,4.0,257.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's been talking about it, i've been betting on it. How do",
Word,18.144,0.08000000000000185,default,default,,,,,,,18.224,you,5.0,How do you think i am bored all of this?. ,english,7.0,260.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's been talking about it, i've been betting on it. How do you",
Word,18.244,0.14000000000000057,default,default,,,,,,,18.384,think,5.0,How do you think i am bored all of this?. ,english,11.0,264.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's been talking about it, i've been betting on it. How do you think",
Word,18.464,0.08000000000000185,default,default,,,,,,,18.544,I,5.0,How do you think i am bored all of this?. ,english,17.0,270.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's been talking about it, i've been betting on it. How do you think i",
Word,18.624,0.060000000000002274,default,default,,,,,,,18.684,am,5.0,How do you think i am bored all of this?. ,english,19.0,272.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's been talking about it, i've been betting on it. How do you think i am",
Word,18.704,0.259999999999998,default,default,,,,,,,18.964,bored,5.0,How do you think i am bored all of this?. ,english,22.0,275.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's been talking about it, i've been betting on it. How do you think i am bored",
Word,19.024,0.11999999999999744,default,default,,,,,,,19.144,all,5.0,How do you think i am bored all of this?. ,english,28.0,281.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's been talking about it, i've been betting on it. How do you think i am bored all",
Word,19.184,0.05999999999999872,default,default,,,,,,,19.244,of,5.0,How do you think i am bored all of this?. ,english,32.0,285.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's been talking about it, i've been betting on it. How do you think i am bored all of",
Word,19.284,0.240000000000002,default,default,,,,,,,19.524,this?,5.0,How do you think i am bored all of this?. ,english,35.0,288.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's been talking about it, i've been betting on it. How do you think i am bored all of this?",
Sentence,19.744999,0.5800019999999982,default,default,,,,,,,20.325000999999997,Modeling?. ,,,,,,,
Word,19.745,0.5799999999999983,default,default,,,,,,,20.325,Modeling?,6.0,Modeling?. ,english,0.0,295.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's been talking about it, i've been betting on it. How do you think i am bored all of this?. Modeling?",
Sentence,20.904999,1.9620019999999998,default,default,,,,,,,22.867001,"But today, it's time to bet on something new. ",,,,,,,
Word,20.905,0.1609999999999978,default,default,,,,,,,21.066,But,7.0,"But today, it's time to bet on something new. ",english,0.0,306.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's been talking about it, i've been betting on it. How do you think i am bored all of this?. Modeling?. But",
Word,21.106,0.2799999999999976,default,default,,,,,,,21.386,"today,",7.0,"But today, it's time to bet on something new. ",english,4.0,310.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's been talking about it, i've been betting on it. How do you think i am bored all of this?. Modeling?. But today,",
Word,21.626,0.11999999999999744,default,default,,,,,,,21.746,it's,7.0,"But today, it's time to bet on something new. ",english,11.0,317.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's been talking about it, i've been betting on it. How do you think i am bored all of this?. Modeling?. But today, it's",
Word,21.786,0.17999999999999972,default,default,,,,,,,21.966,time,7.0,"But today, it's time to bet on something new. ",english,16.0,322.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's been talking about it, i've been betting on it. How do you think i am bored all of this?. Modeling?. But today, it's time",
Word,21.986,0.05999999999999872,default,default,,,,,,,22.046,to,7.0,"But today, it's time to bet on something new. ",english,21.0,327.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's been talking about it, i've been betting on it. How do you think i am bored all of this?. Modeling?. But today, it's time to",
Word,22.066,0.120000000000001,default,default,,,,,,,22.186,bet,7.0,"But today, it's time to bet on something new. ",english,24.0,330.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's been talking about it, i've been betting on it. How do you think i am bored all of this?. Modeling?. But today, it's time to bet",
Word,22.246,0.060000000000002274,default,default,,,,,,,22.306,on,7.0,"But today, it's time to bet on something new. ",english,28.0,334.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's been talking about it, i've been betting on it. How do you think i am bored all of this?. Modeling?. But today, it's time to bet on",
Word,22.346,0.2809999999999988,default,default,,,,,,,22.627,something,7.0,"But today, it's time to bet on something new. ",english,31.0,337.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's been talking about it, i've been betting on it. How do you think i am bored all of this?. Modeling?. But today, it's time to bet on something",
Word,22.667,0.1999999999999993,default,default,,,,,,,22.867,new.,7.0,"But today, it's time to bet on something new. ",english,41.0,347.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's been talking about it, i've been betting on it. How do you think i am bored all of this?. Modeling?. But today, it's time to bet on something new.",
Sentence,23.446998999999998,2.522002000000002,default,default,,,,,,,25.969001,Football players with fanatic sportsbook. ,,,,,,,
Word,23.447,0.3200000000000003,default,default,,,,,,,23.767,Football,8.0,Football players with fanatic sportsbook. ,english,0.0,352.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's been talking about it, i've been betting on it. How do you think i am bored all of this?. Modeling?. But today, it's time to bet on something new. Football",
Word,23.807,0.3410000000000011,default,default,,,,,,,24.148,players,8.0,Football players with fanatic sportsbook. ,english,9.0,361.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's been talking about it, i've been betting on it. How do you think i am bored all of this?. Modeling?. But today, it's time to bet on something new. Football players",
Word,24.848,0.14000000000000057,default,default,,,,,,,24.988,with,8.0,Football players with fanatic sportsbook. ,english,17.0,369.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's been talking about it, i've been betting on it. How do you think i am bored all of this?. Modeling?. But today, it's time to bet on something new. Football players with",
Word,25.028,0.3210000000000015,default,default,,,,,,,25.349,Fanatic,8.0,Football players with fanatic sportsbook. ,english,22.0,374.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's been talking about it, i've been betting on it. How do you think i am bored all of this?. Modeling?. But today, it's time to bet on something new. Football players with fanatic",
Word,25.389,0.5800000000000018,default,default,,,,,,,25.969,Sportsbook.,8.0,Football players with fanatic sportsbook. ,english,30.0,382.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's been talking about it, i've been betting on it. How do you think i am bored all of this?. Modeling?. But today, it's time to bet on something new. Football players with fanatic sportsbook.",
Sentence,28.834999,1.1390019999999994,default,default,,,,,,,29.974000999999998,"Let's get that ring, boys",,,,,,,
Word,28.835,0.16600000000000037,default,default,,,,,,,29.001,Let's,9.0,"Let's get that ring, boys",english,0.0,394.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's been talking about it, i've been betting on it. How do you think i am bored all of this?. Modeling?. But today, it's time to bet on something new. Football players with fanatic sportsbook. Let's",
Word,29.021,0.125,default,default,,,,,,,29.146,get,9.0,"Let's get that ring, boys",english,6.0,400.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's been talking about it, i've been betting on it. How do you think i am bored all of this?. Modeling?. But today, it's time to bet on something new. Football players with fanatic sportsbook. Let's get",
Word,29.187,0.14499999999999957,default,default,,,,,,,29.332,that,9.0,"Let's get that ring, boys",english,10.0,404.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's been talking about it, i've been betting on it. How do you think i am bored all of this?. Modeling?. But today, it's time to bet on something new. Football players with fanatic sportsbook. Let's get that",
Word,29.373,0.22799999999999798,default,default,,,,,,,29.601,"ring,",9.0,"Let's get that ring, boys",english,15.0,409.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's been talking about it, i've been betting on it. How do you think i am bored all of this?. Modeling?. But today, it's time to bet on something new. Football players with fanatic sportsbook. Let's get that ring,",
Word,29.643,0.3309999999999995,default,default,,,,,,,29.974,boys.,9.0,"Let's get that ring, boys",english,21.0,415.0,"Betting on the right guy with fanatic sportsbook, explained by kendall jenner. Haven't you heard?. The internet says i'm cursed. Any basketball player who dates me kind of gets bad luck. While the world's been talking about it, i've been betting on it. How do you think i am bored all of this?. Modeling?. But today, it's time to bet on something new. Football players with fanatic sportsbook. Let's get that ring, boys",
