type,start,duration,timeline,subject,session,task,run,filepath,frequency,offset,stop,text,sequence_id,sentence,language,sentence_char,text_char,context,modality
Word,14.571,0.22000000000000064,default,default,,,,,,,14.791,should,2.0,This is how website creation should be. ,english,29.0,104.0,The way you see an idea in your mind. The way you describe it to a friend. This is how website creation should,
Word,14.851,1.1219999999999999,default,default,,,,,,,15.973,be.,2.0,This is how website creation should be. ,english,36.0,111.0,The way you see an idea in your mind. The way you describe it to a friend. This is how website creation should be.,
Sentence,16.012999,3.667001999999998,default,default,,,,,,,19.680000999999997,Expression as natural as thinking. ,,,,,,,
Word,16.013,0.6819999999999986,default,default,,,,,,,16.695,Expression,3.0,Expression as natural as thinking. ,english,0.0,115.0,The way you see an idea in your mind. The way you describe it to a friend. This is how website creation should be. Expression,
Word,17.075,0.08000000000000185,default,default,,,,,,,17.155,as,3.0,Expression as natural as thinking. ,english,11.0,126.0,The way you see an idea in your mind. The way you describe it to a friend. This is how website creation should be. Expression as,
Word,17.296,0.4209999999999994,default,default,,,,,,,17.717,natural,3.0,Expression as natural as thinking. ,english,14.0,129.0,The way you see an idea in your mind. The way you describe it to a friend. This is how website creation should be. Expression as natural,
Word,17.757,0.0799999999999983,default,default,,,,,,,17.837,as,3.0,Expression as natural as thinking. ,english,22.0,137.0,The way you see an idea in your mind. The way you describe it to a friend. This is how website creation should be. Expression as natural as,
Word,17.877,1.8030000000000008,default,default,,,,,,,19.68,thinking.,3.0,Expression as natural as thinking. ,english,25.0,140.0,The way you see an idea in your mind. The way you describe it to a friend. This is how website creation should be. Expression as natural as thinking.,
Sentence,19.699999,0.601001999999999,default,default,,,,,,,20.301000999999996,Let it out. ,,,,,,,
Word,19.7,0.14000000000000057,default,default,,,,,,,19.84,Let,4.0,Let it out. ,english,0.0,150.0,The way you see an idea in your mind. The way you describe it to a friend. This is how website creation should be. Expression as natural as thinking. Let,
Word,19.9,0.04100000000000037,default,default,,,,,,,19.941,it,4.0,Let it out. ,english,4.0,154.0,The way you see an idea in your mind. The way you describe it to a friend. This is how website creation should be. Expression as natural as thinking. Let it,
Word,20.101,0.1999999999999993,default,default,,,,,,,20.301,out.,4.0,Let it out. ,english,7.0,157.0,The way you see an idea in your mind. The way you describe it to a friend. This is how website creation should be. Expression as natural as thinking. Let it out.,
Sentence,21.162999,3.686002,default,default,,,,,,,24.849000999999998,Shape it into something that could only come from you. ,,,,,,,
Word,21.163,0.3000000000000007,default,default,,,,,,,21.463,Shape,5.0,Shape it into something that could only come from you. ,english,0.0,162.0,The way you see an idea in your mind. The way you describe it to a friend. This is how website creation should be. Expression as natural as thinking. Let it out. Shape,
Word,21.543,0.36100000000000065,default,default,,,,,,,21.904,it,5.0,Shape it into something that could only come from you. ,english,6.0,168.0,The way you see an idea in your mind. The way you describe it to a friend. This is how website creation should be. Expression as natural as thinking. Let it out. Shape it,
Word,22.485,0.17999999999999972,default,default,,,,,,,22.665,into,5.0,Shape it into something that could only come from you. ,english,9.0,171.0,The way you see an idea in your mind. The way you describe it to a friend. This is how website creation should be. Expression as natural as thinking. Let it out. Shape it into,
Word,22.726,0.3000000000000007,default,default,,,,,,,23.026,something,5.0,Shape it into something that could only come from you. ,english,14.0,176.0,The way you see an idea in your mind. The way you describe it to a friend. This is how website creation should be. Expression as natural as thinking. Let it out. Shape it into something,
Word,23.046,0.10000000000000142,default,default,,,,,,,23.146,that,5.0,Shape it into something that could only come from you. ,english,24.0,186.0,The way you see an idea in your mind. The way you describe it to a friend. This is how website creation should be. Expression as natural as thinking. Let it out. Shape it into something that,
Word,23.166,0.14099999999999824,default,default,,,,,,,23.307,could,5.0,Shape it into something that could only come from you. ,english,29.0,191.0,The way you see an idea in your mind. The way you describe it to a friend. This is how website creation should be. Expression as natural as thinking. Let it out. Shape it into something that could,
Word,23.467,0.3000000000000007,default,default,,,,,,,23.767,only,5.0,Shape it into something that could only come from you. ,english,35.0,197.0,The way you see an idea in your mind. The way you describe it to a friend. This is how website creation should be. Expression as natural as thinking. Let it out. Shape it into something that could only,
Word,23.788,0.4400000000000013,default,default,,,,,,,24.228,come,5.0,Shape it into something that could only come from you. ,english,40.0,202.0,The way you see an idea in your mind. The way you describe it to a friend. This is how website creation should be. Expression as natural as thinking. Let it out. Shape it into something that could only come,
Word,24.389,0.16000000000000014,default,default,,,,,,,24.549,from,5.0,Shape it into something that could only come from you. ,english,45.0,207.0,The way you see an idea in your mind. The way you describe it to a friend. This is how website creation should be. Expression as natural as thinking. Let it out. Shape it into something that could only come from,
Word,24.589,0.26000000000000156,default,default,,,,,,,24.849,you.,5.0,Shape it into something that could only come from you. ,english,50.0,212.0,The way you see an idea in your mind. The way you describe it to a friend. This is how website creation should be. Expression as natural as thinking. Let it out. Shape it into something that could only come from you.,
Sentence,25.970999,2.184002000000001,default,default,,,,,,,28.155001,This is the new way to create. ,,,,,,,
Word,25.971,0.24099999999999966,default,default,,,,,,,26.212,This,6.0,This is the new way to create. ,english,0.0,217.0,The way you see an idea in your mind. The way you describe it to a friend. This is how website creation should be. Expression as natural as thinking. Let it out. Shape it into something that could only come from you. This,
Word,26.733,0.0799999999999983,default,default,,,,,,,26.813,is,6.0,This is the new way to create. ,english,5.0,222.0,The way you see an idea in your mind. The way you describe it to a friend. This is how website creation should be. Expression as natural as thinking. Let it out. Shape it into something that could only come from you. This is,
Word,26.853,0.13999999999999702,default,default,,,,,,,26.993,the,6.0,This is the new way to create. ,english,8.0,225.0,The way you see an idea in your mind. The way you describe it to a friend. This is how website creation should be. Expression as natural as thinking. Let it out. Shape it into something that could only come from you. This is the,
Word,27.033,0.18099999999999739,default,default,,,,,,,27.214,new,6.0,This is the new way to create. ,english,12.0,229.0,The way you see an idea in your mind. The way you describe it to a friend. This is how website creation should be. Expression as natural as thinking. Let it out. Shape it into something that could only come from you. This is the new,
Word,27.254,0.23999999999999844,default,default,,,,,,,27.494,way,6.0,This is the new way to create. ,english,16.0,233.0,The way you see an idea in your mind. The way you describe it to a friend. This is how website creation should be. Expression as natural as thinking. Let it out. Shape it into something that could only come from you. This is the new way,
Word,27.554,0.1410000000000018,default,default,,,,,,,27.695,to,6.0,This is the new way to create. ,english,20.0,237.0,The way you see an idea in your mind. The way you describe it to a friend. This is how website creation should be. Expression as natural as thinking. Let it out. Shape it into something that could only come from you. This is the new way to,
Word,27.715,0.4400000000000013,default,default,,,,,,,28.155,create.,6.0,This is the new way to create. ,english,23.0,240.0,The way you see an idea in your mind. The way you describe it to a friend. This is how website creation should be. Expression as natural as thinking. Let it out. Shape it into something that could only come from you. This is the new way to create.,
Sentence,28.876998999999998,0.961002000000002,default,default,,,,,,,29.838001,Wix harmony,,,,,,,
Word,28.877,0.33999999999999986,default,default,,,,,,,29.217,Wix,7.0,Wix harmony,english,0.0,248.0,The way you see an idea in your mind. The way you describe it to a friend. This is how website creation should be. Expression as natural as thinking. Let it out. Shape it into something that could only come from you. This is the new way to create. Wix,
Word,29.358,0.4800000000000004,default,default,,,,,,,29.838,Harmony.,7.0,Wix harmony,english,4.0,252.0,The way you see an idea in your mind. The way you describe it to a friend. This is how website creation should be. Expression as natural as thinking. Let it out. Shape it into something that could only come from you. This is the new way to create. Wix harmony,
