type,start,duration,timeline,subject,session,task,run,filepath,frequency,offset,stop,text,sequence_id,sentence,language,sentence_char,text_char,context,modality
Sentence,10.917999,0.8210020000000015,default,default,,,,,,,11.739001000000002,I can taste it. ,,,,,,,
Word,10.918,0.0810000000000013,default,default,,,,,,,10.999,I,4.0,I can taste it. ,english,0.0,135.0,They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I,
Word,11.019,0.1199999999999992,default,default,,,,,,,11.139,can,4.0,I can taste it. ,english,2.0,137.0,They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can,
Word,11.179,0.3399999999999998,default,default,,,,,,,11.519,taste,4.0,I can taste it. ,english,6.0,141.0,They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste,
Word,11.619,0.120000000000001,default,default,,,,,,,11.739,it.,4.0,I can taste it. ,english,12.0,147.0,They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it.,
Sentence,11.778999,0.46000200000000085,default,default,,,,,,,12.239001000000002,Cut!. ,,,,,,,
Word,11.779,0.4600000000000008,default,default,,,,,,,12.239,Cut!,5.0,Cut!. ,english,0.0,151.0,They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!,
Sentence,12.659999000000001,1.1200019999999993,default,default,,,,,,,13.780001,Why is there rain?. ,,,,,,,
Word,12.66,0.2799999999999993,default,default,,,,,,,12.94,Why,6.0,Why is there rain?. ,english,0.0,157.0,They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why,
Word,13.06,0.08,default,default,,,,,,,13.14,is,6.0,Why is there rain?. ,english,4.0,161.0,They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is,
Word,13.18,0.1600000000000001,default,default,,,,,,,13.34,there,6.0,Why is there rain?. ,english,7.0,164.0,They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there,
Word,13.46,0.3199999999999985,default,default,,,,,,,13.78,rain?,6.0,Why is there rain?. ,english,13.0,170.0,They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?,
Sentence,13.980999,0.9400019999999994,default,default,,,,,,,14.921001,"Dials it up, right?. ",,,,,,,
Word,13.981,0.3000000000000007,default,default,,,,,,,14.281,Dials,7.0,"Dials it up, right?. ",english,0.0,177.0,They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials,
Word,14.321,0.08,default,default,,,,,,,14.401,it,7.0,"Dials it up, right?. ",english,6.0,183.0,They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it,
Word,14.501,0.1000000000000014,default,default,,,,,,,14.601,"up,",7.0,"Dials it up, right?. ",english,9.0,186.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up,",
Word,14.641,0.2799999999999993,default,default,,,,,,,14.921,right?,7.0,"Dials it up, right?. ",english,13.0,190.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?",
Sentence,14.940999000000001,2.282001999999998,default,default,,,,,,,17.223001,"No, adrian, we need you to dial things down. ",,,,,,,
Word,14.941,0.1399999999999988,default,default,,,,,,,15.081,"No,",8.0,"No, adrian, we need you to dial things down. ",english,0.0,198.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No,",
Word,15.281,0.3209999999999997,default,default,,,,,,,15.602,"Adrian,",8.0,"No, adrian, we need you to dial things down. ",english,4.0,202.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian,",
Word,15.622,0.0999999999999996,default,default,,,,,,,15.722,we,8.0,"No, adrian, we need you to dial things down. ",english,12.0,210.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we",
Word,15.782,0.1799999999999997,default,default,,,,,,,15.962,need,8.0,"No, adrian, we need you to dial things down. ",english,15.0,213.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need",
Word,16.022,0.1600000000000001,default,default,,,,,,,16.182,you,8.0,"No, adrian, we need you to dial things down. ",english,20.0,218.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you",
Word,16.222,0.0799999999999983,default,default,,,,,,,16.302,to,8.0,"No, adrian, we need you to dial things down. ",english,24.0,222.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to",
Word,16.342,0.240000000000002,default,default,,,,,,,16.582,dial,8.0,"No, adrian, we need you to dial things down. ",english,27.0,225.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial",
Word,16.602,0.221,default,default,,,,,,,16.823,things,8.0,"No, adrian, we need you to dial things down. ",english,32.0,230.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things",
Word,16.923,0.3000000000000007,default,default,,,,,,,17.223,down.,8.0,"No, adrian, we need you to dial things down. ",english,39.0,237.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down.",
Sentence,17.282999,2.6820019999999984,default,default,,,,,,,19.965000999999997,I'm just trying to tap into the pain of taxes. ,,,,,,,
Word,17.283,0.1199999999999974,default,default,,,,,,,17.403,I'm,9.0,I'm just trying to tap into the pain of taxes. ,english,0.0,243.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm",
Word,17.423,0.1400000000000005,default,default,,,,,,,17.563,just,9.0,I'm just trying to tap into the pain of taxes. ,english,4.0,247.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just",
Word,17.603,0.2399999999999984,default,default,,,,,,,17.843,trying,9.0,I'm just trying to tap into the pain of taxes. ,english,9.0,252.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just trying",
Word,17.883,0.0800000000000018,default,default,,,,,,,17.963,to,9.0,I'm just trying to tap into the pain of taxes. ,english,16.0,259.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just trying to",
Word,18.003,0.2399999999999984,default,default,,,,,,,18.243,tap,9.0,I'm just trying to tap into the pain of taxes. ,english,19.0,262.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just trying to tap",
Word,18.304,0.2200000000000024,default,default,,,,,,,18.524,into,9.0,I'm just trying to tap into the pain of taxes. ,english,23.0,266.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just trying to tap into",
Word,18.564,0.0799999999999983,default,default,,,,,,,18.644,the,9.0,I'm just trying to tap into the pain of taxes. ,english,28.0,271.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just trying to tap into the",
Word,18.864,0.3999999999999986,default,default,,,,,,,19.264,pain,9.0,I'm just trying to tap into the pain of taxes. ,english,32.0,275.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just trying to tap into the pain",
Word,19.324,0.0599999999999987,default,default,,,,,,,19.384,of,9.0,I'm just trying to tap into the pain of taxes. ,english,37.0,280.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just trying to tap into the pain of",
Word,19.424,0.5410000000000004,default,default,,,,,,,19.965,taxes.,9.0,I'm just trying to tap into the pain of taxes. ,english,40.0,283.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just trying to tap into the pain of taxes.",
Sentence,20.044999,2.3410019999999974,default,default,,,,,,,22.386000999999997,"You know, you're not some regular tax guy. ",,,,,,,
Word,20.045,0.0799999999999983,default,default,,,,,,,20.125,You,10.0,"You know, you're not some regular tax guy. ",english,0.0,290.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just trying to tap into the pain of taxes. You",
Word,20.145,0.1600000000000001,default,default,,,,,,,20.305,"know,",10.0,"You know, you're not some regular tax guy. ",english,4.0,294.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just trying to tap into the pain of taxes. You know,",
Word,20.365,0.2000000000000028,default,default,,,,,,,20.565,you're,10.0,"You know, you're not some regular tax guy. ",english,10.0,300.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just trying to tap into the pain of taxes. You know, you're",
Word,20.605,0.1400000000000005,default,default,,,,,,,20.745,not,10.0,"You know, you're not some regular tax guy. ",english,17.0,307.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just trying to tap into the pain of taxes. You know, you're not",
Word,20.885,0.2199999999999988,default,default,,,,,,,21.105,some,10.0,"You know, you're not some regular tax guy. ",english,21.0,311.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just trying to tap into the pain of taxes. You know, you're not some",
Word,21.446,0.3199999999999967,default,default,,,,,,,21.766,regular,10.0,"You know, you're not some regular tax guy. ",english,26.0,316.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just trying to tap into the pain of taxes. You know, you're not some regular",
Word,21.806,0.3000000000000007,default,default,,,,,,,22.106,tax,10.0,"You know, you're not some regular tax guy. ",english,34.0,324.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just trying to tap into the pain of taxes. You know, you're not some regular tax",
Word,22.166,0.2199999999999988,default,default,,,,,,,22.386,guy.,10.0,"You know, you're not some regular tax guy. ",english,38.0,328.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just trying to tap into the pain of taxes. You know, you're not some regular tax guy.",
Sentence,22.405998999999998,2.3220020000000026,default,default,,,,,,,24.728001,"You are a turbotax expert, like janet. ",,,,,,,
Word,22.406,0.120000000000001,default,default,,,,,,,22.526,You,11.0,"You are a turbotax expert, like janet. ",english,0.0,333.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just trying to tap into the pain of taxes. You know, you're not some regular tax guy. You",
Word,22.586,0.1010000000000026,default,default,,,,,,,22.687,are,11.0,"You are a turbotax expert, like janet. ",english,4.0,337.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just trying to tap into the pain of taxes. You know, you're not some regular tax guy. You are",
Word,22.707,0.0199999999999995,default,default,,,,,,,22.727,a,11.0,"You are a turbotax expert, like janet. ",english,8.0,341.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just trying to tap into the pain of taxes. You know, you're not some regular tax guy. You are a",
Word,22.807,0.7600000000000016,default,default,,,,,,,23.567,TurboTax,11.0,"You are a turbotax expert, like janet. ",english,10.0,343.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just trying to tap into the pain of taxes. You know, you're not some regular tax guy. You are a turbotax",
Word,23.747,0.3810000000000002,default,default,,,,,,,24.128,"expert,",11.0,"You are a turbotax expert, like janet. ",english,19.0,352.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just trying to tap into the pain of taxes. You know, you're not some regular tax guy. You are a turbotax expert,",
Word,24.228,0.139999999999997,default,default,,,,,,,24.368,like,11.0,"You are a turbotax expert, like janet. ",english,27.0,360.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just trying to tap into the pain of taxes. You know, you're not some regular tax guy. You are a turbotax expert, like",
Word,24.388,0.3399999999999998,default,default,,,,,,,24.728,Janet.,11.0,"You are a turbotax expert, like janet. ",english,32.0,365.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just trying to tap into the pain of taxes. You know, you're not some regular tax guy. You are a turbotax expert, like janet.",
Sentence,24.907999,2.041002,default,default,,,,,,,26.949001,"We take the pain out of taxes, remember?. ",,,,,,,
Word,24.908,0.139999999999997,default,default,,,,,,,25.048,We,12.0,"We take the pain out of taxes, remember?. ",english,0.0,372.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just trying to tap into the pain of taxes. You know, you're not some regular tax guy. You are a turbotax expert, like janet. We",
Word,25.088,0.1600000000000001,default,default,,,,,,,25.248,take,12.0,"We take the pain out of taxes, remember?. ",english,3.0,375.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just trying to tap into the pain of taxes. You know, you're not some regular tax guy. You are a turbotax expert, like janet. We take",
Word,25.288,0.0599999999999987,default,default,,,,,,,25.348,the,12.0,"We take the pain out of taxes, remember?. ",english,8.0,380.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just trying to tap into the pain of taxes. You know, you're not some regular tax guy. You are a turbotax expert, like janet. We take the",
Word,25.388,0.3409999999999975,default,default,,,,,,,25.729,pain,12.0,"We take the pain out of taxes, remember?. ",english,12.0,384.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just trying to tap into the pain of taxes. You know, you're not some regular tax guy. You are a turbotax expert, like janet. We take the pain",
Word,25.909,0.120000000000001,default,default,,,,,,,26.029,out,12.0,"We take the pain out of taxes, remember?. ",english,17.0,389.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just trying to tap into the pain of taxes. You know, you're not some regular tax guy. You are a turbotax expert, like janet. We take the pain out",
Word,26.069,0.0600000000000022,default,default,,,,,,,26.129,of,12.0,"We take the pain out of taxes, remember?. ",english,21.0,393.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just trying to tap into the pain of taxes. You know, you're not some regular tax guy. You are a turbotax expert, like janet. We take the pain out of",
Word,26.169,0.4400000000000013,default,default,,,,,,,26.609,"taxes,",12.0,"We take the pain out of taxes, remember?. ",english,24.0,396.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just trying to tap into the pain of taxes. You know, you're not some regular tax guy. You are a turbotax expert, like janet. We take the pain out of taxes,",
Word,26.669,0.2800000000000011,default,default,,,,,,,26.949,remember?,12.0,"We take the pain out of taxes, remember?. ",english,31.0,403.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just trying to tap into the pain of taxes. You know, you're not some regular tax guy. You are a turbotax expert, like janet. We take the pain out of taxes, remember?",
Sentence,26.968999,0.5410020000000003,default,default,,,,,,,27.510001,Let's go again. ,,,,,,,
Word,26.969,0.1409999999999982,default,default,,,,,,,27.11,Let's,13.0,Let's go again. ,english,0.0,414.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just trying to tap into the pain of taxes. You know, you're not some regular tax guy. You are a turbotax expert, like janet. We take the pain out of taxes, remember?. Let's",
Word,27.13,0.1000000000000014,default,default,,,,,,,27.23,go,13.0,Let's go again. ,english,6.0,420.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just trying to tap into the pain of taxes. You know, you're not some regular tax guy. You are a turbotax expert, like janet. We take the pain out of taxes, remember?. Let's go",
Word,27.27,0.240000000000002,default,default,,,,,,,27.51,again.,13.0,Let's go again. ,english,9.0,423.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just trying to tap into the pain of taxes. You know, you're not some regular tax guy. You are a turbotax expert, like janet. We take the pain out of taxes, remember?. Let's go again.",
Sentence,27.569999,1.4610019999999986,default,default,,,,,,,29.031000999999996,Just smile and be happy. ,,,,,,,
Word,27.57,0.1999999999999993,default,default,,,,,,,27.77,Just,14.0,Just smile and be happy. ,english,0.0,430.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just trying to tap into the pain of taxes. You know, you're not some regular tax guy. You are a turbotax expert, like janet. We take the pain out of taxes, remember?. Let's go again. Just",
Word,28.09,0.4009999999999998,default,default,,,,,,,28.491,smile,14.0,Just smile and be happy. ,english,5.0,435.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just trying to tap into the pain of taxes. You know, you're not some regular tax guy. You are a turbotax expert, like janet. We take the pain out of taxes, remember?. Let's go again. Just smile",
Word,28.511,0.0600000000000022,default,default,,,,,,,28.571,and,14.0,Just smile and be happy. ,english,11.0,441.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just trying to tap into the pain of taxes. You know, you're not some regular tax guy. You are a turbotax expert, like janet. We take the pain out of taxes, remember?. Let's go again. Just smile and",
Word,28.651,0.0800000000000018,default,default,,,,,,,28.731,be,14.0,Just smile and be happy. ,english,15.0,445.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just trying to tap into the pain of taxes. You know, you're not some regular tax guy. You are a turbotax expert, like janet. We take the pain out of taxes, remember?. Let's go again. Just smile and be",
Word,28.771,0.259999999999998,default,default,,,,,,,29.031,happy.,14.0,Just smile and be happy. ,english,18.0,448.0,"They say death and taxes are the only guarantees in life. At least death only happens to you once. Brace yourself. The pain is coming. I can taste it. Cut!. Why is there rain?. Dials it up, right?. No, adrian, we need you to dial things down. I'm just trying to tap into the pain of taxes. You know, you're not some regular tax guy. You are a turbotax expert, like janet. We take the pain out of taxes, remember?. Let's go again. Just smile and be happy.",
Sentence,30.279999,0.8810020000000002,default,default,,,,,,,31.161001,I don't do happy. ,,,,,,,
