type,start,duration,timeline,subject,session,task,run,filepath,frequency,offset,stop,text,sequence_id,sentence,language,sentence_char,text_char,context,modality
Word,25.077,0.1599999999999966,default,default,,,,,,,25.237,go,5.0,And charlie's bed can go right there?. ,english,22.0,103.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go",
Word,25.337,0.22100000000000009,default,default,,,,,,,25.558,right,5.0,And charlie's bed can go right there?. ,english,25.0,106.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right",
Word,25.658,0.3200000000000003,default,default,,,,,,,25.978,there?,5.0,And charlie's bed can go right there?. ,english,31.0,112.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?",
Sentence,26.237999,0.28000200000000114,default,default,,,,,,,26.518000999999998,Here?. ,,,,,,,
Word,26.238,0.28000000000000114,default,default,,,,,,,26.518,Here?,6.0,Here?. ,english,0.0,120.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?",
Sentence,27.198999,0.7200019999999988,default,default,,,,,,,27.919000999999998,Yeah. ,,,,,,,
Word,27.199,0.7199999999999989,default,default,,,,,,,27.919,Yeah.,7.0,Yeah. ,english,0.0,127.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah.",
Sentence,28.298999,0.48100200000000165,default,default,,,,,,,28.780001,Cool. ,,,,,,,
Word,28.299,0.48100000000000165,default,default,,,,,,,28.78,Cool.,8.0,Cool. ,english,0.0,133.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool.",
Sentence,29.519999,1.1410020000000018,default,default,,,,,,,30.661001,"And look, here's the yard. ",,,,,,,
Word,29.52,0.08000000000000185,default,default,,,,,,,29.6,And,9.0,"And look, here's the yard. ",english,0.0,139.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And",
Word,29.64,0.21999999999999886,default,default,,,,,,,29.86,"look,",9.0,"And look, here's the yard. ",english,4.0,143.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look,",
Word,29.92,0.22099999999999653,default,default,,,,,,,30.141,here's,9.0,"And look, here's the yard. ",english,10.0,149.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's",
Word,30.181,0.09999999999999787,default,default,,,,,,,30.281,the,9.0,"And look, here's the yard. ",english,17.0,156.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the",
Word,30.321,0.33999999999999986,default,default,,,,,,,30.661,yard.,9.0,"And look, here's the yard. ",english,21.0,160.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the yard.",
Sentence,31.140998999999997,2.6020020000000037,default,default,,,,,,,33.743001,"Oh, we could have a trampoline. ",,,,,,,
Word,31.141,0.14000000000000057,default,default,,,,,,,31.281,"Oh,",10.0,"Oh, we could have a trampoline. ",english,0.0,166.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the yard. Oh,",
Word,31.682,0.14000000000000057,default,default,,,,,,,31.822,we,10.0,"Oh, we could have a trampoline. ",english,4.0,170.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the yard. Oh, we",
Word,31.902,0.4399999999999977,default,default,,,,,,,32.342,could,10.0,"Oh, we could have a trampoline. ",english,7.0,173.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the yard. Oh, we could",
Word,32.442,0.20000000000000284,default,default,,,,,,,32.642,have,10.0,"Oh, we could have a trampoline. ",english,13.0,179.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the yard. Oh, we could have",
Word,32.682,0.03999999999999915,default,default,,,,,,,32.722,a,10.0,"Oh, we could have a trampoline. ",english,18.0,184.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the yard. Oh, we could have a",
Word,32.822,0.9209999999999994,default,default,,,,,,,33.743,trampoline.,10.0,"Oh, we could have a trampoline. ",english,20.0,186.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the yard. Oh, we could have a trampoline.",
Sentence,33.842999000000006,2.0210019999999935,default,default,,,,,,,35.864001,"Um, still no. ",,,,,,,
Word,33.843,0.5599999999999952,default,default,,,,,,,34.403,"Um,",11.0,"Um, still no. ",english,0.0,198.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the yard. Oh, we could have a trampoline. Um,",
Word,35.264,0.3200000000000003,default,default,,,,,,,35.584,still,11.0,"Um, still no. ",english,4.0,202.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the yard. Oh, we could have a trampoline. Um, still",
Word,35.624,0.23999999999999488,default,default,,,,,,,35.864,no.,11.0,"Um, still no. ",english,10.0,208.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the yard. Oh, we could have a trampoline. Um, still no.",
Sentence,36.444999,2.161002000000001,default,default,,,,,,,38.606001000000006,"Oh, mom, what about your garden?. ",,,,,,,
Word,36.445,0.14000000000000057,default,default,,,,,,,36.585,"Oh,",12.0,"Oh, mom, what about your garden?. ",english,0.0,212.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the yard. Oh, we could have a trampoline. Um, still no. Oh,",
Word,36.645,0.3999999999999986,default,default,,,,,,,37.045,"Mom,",12.0,"Oh, mom, what about your garden?. ",english,4.0,216.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the yard. Oh, we could have a trampoline. Um, still no. Oh, mom,",
Word,37.325,0.11999999999999744,default,default,,,,,,,37.445,what,12.0,"Oh, mom, what about your garden?. ",english,9.0,221.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the yard. Oh, we could have a trampoline. Um, still no. Oh, mom, what",
Word,37.485,0.2809999999999988,default,default,,,,,,,37.766,about,12.0,"Oh, mom, what about your garden?. ",english,14.0,226.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the yard. Oh, we could have a trampoline. Um, still no. Oh, mom, what about",
Word,37.806,0.1600000000000037,default,default,,,,,,,37.966,your,12.0,"Oh, mom, what about your garden?. ",english,20.0,232.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the yard. Oh, we could have a trampoline. Um, still no. Oh, mom, what about your",
Word,38.026,0.5799999999999983,default,default,,,,,,,38.606,garden?,12.0,"Oh, mom, what about your garden?. ",english,25.0,237.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the yard. Oh, we could have a trampoline. Um, still no. Oh, mom, what about your garden?",
Sentence,39.366999,4.583002000000006,default,default,,,,,,,43.95000100000001,"Oh, we'll plant it together, just like before. ",,,,,,,
Word,39.367,0.5399999999999991,default,default,,,,,,,39.907,"Oh,",13.0,"Oh, we'll plant it together, just like before. ",english,0.0,246.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the yard. Oh, we could have a trampoline. Um, still no. Oh, mom, what about your garden?. Oh,",
Word,40.728,0.17999999999999972,default,default,,,,,,,40.908,we'll,13.0,"Oh, we'll plant it together, just like before. ",english,4.0,250.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the yard. Oh, we could have a trampoline. Um, still no. Oh, mom, what about your garden?. Oh, we'll",
Word,40.928,0.28000000000000114,default,default,,,,,,,41.208,plant,13.0,"Oh, we'll plant it together, just like before. ",english,10.0,256.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the yard. Oh, we could have a trampoline. Um, still no. Oh, mom, what about your garden?. Oh, we'll plant",
Word,41.248,0.0800000000000054,default,default,,,,,,,41.328,it,13.0,"Oh, we'll plant it together, just like before. ",english,16.0,262.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the yard. Oh, we could have a trampoline. Um, still no. Oh, mom, what about your garden?. Oh, we'll plant it",
Word,41.348,1.7610000000000028,default,default,,,,,,,43.109,"together,",13.0,"Oh, we'll plant it together, just like before. ",english,19.0,265.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the yard. Oh, we could have a trampoline. Um, still no. Oh, mom, what about your garden?. Oh, we'll plant it together,",
Word,43.129,0.17999999999999972,default,default,,,,,,,43.309,just,13.0,"Oh, we'll plant it together, just like before. ",english,29.0,275.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the yard. Oh, we could have a trampoline. Um, still no. Oh, mom, what about your garden?. Oh, we'll plant it together, just",
Word,43.349,0.1810000000000045,default,default,,,,,,,43.53,like,13.0,"Oh, we'll plant it together, just like before. ",english,34.0,280.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the yard. Oh, we could have a trampoline. Um, still no. Oh, mom, what about your garden?. Oh, we'll plant it together, just like",
Word,43.57,0.38000000000000256,default,default,,,,,,,43.95,before.,13.0,"Oh, we'll plant it together, just like before. ",english,39.0,285.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the yard. Oh, we could have a trampoline. Um, still no. Oh, mom, what about your garden?. Oh, we'll plant it together, just like before.",
Sentence,46.165999,2.267002000000003,default,default,,,,,,,48.433001000000004,So it'll be like our old house?. ,,,,,,,
Word,46.166,0.1600000000000037,default,default,,,,,,,46.326,So,14.0,So it'll be like our old house?. ,english,0.0,293.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the yard. Oh, we could have a trampoline. Um, still no. Oh, mom, what about your garden?. Oh, we'll plant it together, just like before. So",
Word,46.386,0.22099999999999653,default,default,,,,,,,46.607,it'll,14.0,So it'll be like our old house?. ,english,3.0,296.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the yard. Oh, we could have a trampoline. Um, still no. Oh, mom, what about your garden?. Oh, we'll plant it together, just like before. So it'll",
Word,46.667,0.12099999999999511,default,default,,,,,,,46.788,be,14.0,So it'll be like our old house?. ,english,9.0,302.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the yard. Oh, we could have a trampoline. Um, still no. Oh, mom, what about your garden?. Oh, we'll plant it together, just like before. So it'll be",
Word,46.848,0.20000000000000284,default,default,,,,,,,47.048,like,14.0,So it'll be like our old house?. ,english,12.0,305.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the yard. Oh, we could have a trampoline. Um, still no. Oh, mom, what about your garden?. Oh, we'll plant it together, just like before. So it'll be like",
Word,47.67,0.10099999999999909,default,default,,,,,,,47.771,our,14.0,So it'll be like our old house?. ,english,17.0,310.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the yard. Oh, we could have a trampoline. Um, still no. Oh, mom, what about your garden?. Oh, we'll plant it together, just like before. So it'll be like our",
Word,47.911,0.16100000000000136,default,default,,,,,,,48.072,old,14.0,So it'll be like our old house?. ,english,21.0,314.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the yard. Oh, we could have a trampoline. Um, still no. Oh, mom, what about your garden?. Oh, we'll plant it together, just like before. So it'll be like our old",
Word,48.132,0.30100000000000193,default,default,,,,,,,48.433,house?,14.0,So it'll be like our old house?. ,english,25.0,318.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the yard. Oh, we could have a trampoline. Um, still no. Oh, mom, what about your garden?. Oh, we'll plant it together, just like before. So it'll be like our old house?",
Sentence,49.876999000000005,2.5480019999999945,default,default,,,,,,,52.425001,It'll be whatever we want it to be,,,,,,,
Word,49.877,0.22099999999999653,default,default,,,,,,,50.098,It'll,15.0,It'll be whatever we want it to be,english,0.0,326.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the yard. Oh, we could have a trampoline. Um, still no. Oh, mom, what about your garden?. Oh, we'll plant it together, just like before. So it'll be like our old house?. It'll",
Word,50.118,0.2809999999999988,default,default,,,,,,,50.399,be,15.0,It'll be whatever we want it to be,english,6.0,332.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the yard. Oh, we could have a trampoline. Um, still no. Oh, mom, what about your garden?. Oh, we'll plant it together, just like before. So it'll be like our old house?. It'll be",
Word,51.201,0.3609999999999971,default,default,,,,,,,51.562,whatever,15.0,It'll be whatever we want it to be,english,9.0,335.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the yard. Oh, we could have a trampoline. Um, still no. Oh, mom, what about your garden?. Oh, we'll plant it together, just like before. So it'll be like our old house?. It'll be whatever",
Word,51.602,0.1010000000000062,default,default,,,,,,,51.703,we,15.0,It'll be whatever we want it to be,english,18.0,344.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the yard. Oh, we could have a trampoline. Um, still no. Oh, mom, what about your garden?. Oh, we'll plant it together, just like before. So it'll be like our old house?. It'll be whatever we",
Word,51.743,0.14000000000000057,default,default,,,,,,,51.883,want,15.0,It'll be whatever we want it to be,english,21.0,347.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the yard. Oh, we could have a trampoline. Um, still no. Oh, mom, what about your garden?. Oh, we'll plant it together, just like before. So it'll be like our old house?. It'll be whatever we want",
Word,51.923,0.06099999999999994,default,default,,,,,,,51.984,it,15.0,It'll be whatever we want it to be,english,26.0,352.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the yard. Oh, we could have a trampoline. Um, still no. Oh, mom, what about your garden?. Oh, we'll plant it together, just like before. So it'll be like our old house?. It'll be whatever we want it",
Word,52.024,0.0799999999999983,default,default,,,,,,,52.104,to,15.0,It'll be whatever we want it to be,english,29.0,355.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the yard. Oh, we could have a trampoline. Um, still no. Oh, mom, what about your garden?. Oh, we'll plant it together, just like before. So it'll be like our old house?. It'll be whatever we want it to",
Word,52.144,0.2809999999999988,default,default,,,,,,,52.425,be.,15.0,It'll be whatever we want it to be,english,32.0,358.0,"That's my room?. Yeah, it's next to mine. And watch. Wow, can it be blue?. Yeah. And charlie's bed can go right there?. Here?. Yeah. Cool. And look, here's the yard. Oh, we could have a trampoline. Um, still no. Oh, mom, what about your garden?. Oh, we'll plant it together, just like before. So it'll be like our old house?. It'll be whatever we want it to be",
