type,start,duration,timeline,subject,session,task,run,filepath,frequency,offset,stop,text,sequence_id,sentence,language,sentence_char,text_char,context,modality
Word,12.092,0.4209999999999994,default,default,,,,,,,12.513,fee,4.0,I have a terrible fee allergy. ,english,18.0,132.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee",
Word,12.693,0.4809999999999998,default,default,,,,,,,13.174,allergy.,4.0,I have a terrible fee allergy. ,english,22.0,136.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy.",
Sentence,13.193999000000002,2.2030019999999992,default,default,,,,,,,15.397001000000001,Who will eat the fees?. ,,,,,,,
Word,13.194,0.3399999999999998,default,default,,,,,,,13.534,Who,5.0,Who will eat the fees?. ,english,0.0,145.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who",
Word,13.755,0.2399999999999984,default,default,,,,,,,13.995,will,5.0,Who will eat the fees?. ,english,4.0,149.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will",
Word,14.115,0.1600000000000001,default,default,,,,,,,14.275,eat,5.0,Who will eat the fees?. ,english,9.0,154.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat",
Word,14.596,0.0999999999999996,default,default,,,,,,,14.696,the,5.0,Who will eat the fees?. ,english,13.0,158.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the",
Word,14.776,0.6210000000000004,default,default,,,,,,,15.397,fees?,5.0,Who will eat the fees?. ,english,17.0,162.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?",
Sentence,16.578999,2.103001999999998,default,default,,,,,,,18.682000999999996,Grubhub will eat the fees. ,,,,,,,
Word,16.579,0.4409999999999989,default,default,,,,,,,17.02,Grubhub,6.0,Grubhub will eat the fees. ,english,0.0,169.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?. Grubhub",
Word,17.04,0.1600000000000001,default,default,,,,,,,17.2,will,6.0,Grubhub will eat the fees. ,english,8.0,177.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?. Grubhub will",
Word,17.24,0.1000000000000014,default,default,,,,,,,17.34,eat,6.0,Grubhub will eat the fees. ,english,13.0,182.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?. Grubhub will eat",
Word,17.36,0.0800000000000018,default,default,,,,,,,17.44,the,6.0,Grubhub will eat the fees. ,english,17.0,186.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?. Grubhub will eat the",
Word,17.48,1.2019999999999982,default,default,,,,,,,18.682,fees.,6.0,Grubhub will eat the fees. ,english,21.0,190.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?. Grubhub will eat the fees.",
Sentence,18.701999,1.5220019999999985,default,default,,,,,,,20.224000999999998,Grubhub will eat the fees?. ,,,,,,,
Word,18.702,0.3609999999999971,default,default,,,,,,,19.063,Grubhub,7.0,Grubhub will eat the fees?. ,english,0.0,196.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?. Grubhub will eat the fees. Grubhub",
Word,19.083,0.1600000000000001,default,default,,,,,,,19.243,will,7.0,Grubhub will eat the fees?. ,english,8.0,204.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?. Grubhub will eat the fees. Grubhub will",
Word,19.303,0.1199999999999974,default,default,,,,,,,19.423,eat,7.0,Grubhub will eat the fees?. ,english,13.0,209.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?. Grubhub will eat the fees. Grubhub will eat",
Word,19.503,0.120000000000001,default,default,,,,,,,19.623,the,7.0,Grubhub will eat the fees?. ,english,17.0,213.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?. Grubhub will eat the fees. Grubhub will eat the",
Word,19.804,0.4200000000000017,default,default,,,,,,,20.224,fees?,7.0,Grubhub will eat the fees?. ,english,21.0,217.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees?",
Sentence,20.303998999999997,1.3020020000000032,default,default,,,,,,,21.606001,Grubhub will eat the fees. ,,,,,,,
Word,20.304,0.4009999999999998,default,default,,,,,,,20.705,Grubhub,8.0,Grubhub will eat the fees. ,english,0.0,224.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees?. Grubhub",
Word,20.725,0.1799999999999997,default,default,,,,,,,20.905,will,8.0,Grubhub will eat the fees. ,english,8.0,232.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees?. Grubhub will",
Word,20.925,0.2609999999999992,default,default,,,,,,,21.186,eat,8.0,Grubhub will eat the fees. ,english,13.0,237.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees?. Grubhub will eat",
Word,21.226,0.0800000000000018,default,default,,,,,,,21.306,the,8.0,Grubhub will eat the fees. ,english,17.0,241.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees?. Grubhub will eat the",
Word,21.346,0.2600000000000015,default,default,,,,,,,21.606,fees.,8.0,Grubhub will eat the fees. ,english,21.0,245.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees?. Grubhub will eat the fees.",
Sentence,21.786998999999998,1.6020020000000004,default,default,,,,,,,23.389000999999997,Grubhub will eat the fees. ,,,,,,,
Word,21.787,0.4600000000000008,default,default,,,,,,,22.247,Grubhub,9.0,Grubhub will eat the fees. ,english,0.0,251.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees?. Grubhub will eat the fees. Grubhub",
Word,22.267,0.1810000000000009,default,default,,,,,,,22.448,will,9.0,Grubhub will eat the fees. ,english,8.0,259.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees?. Grubhub will eat the fees. Grubhub will",
Word,22.508,0.1400000000000005,default,default,,,,,,,22.648,eat,9.0,Grubhub will eat the fees. ,english,13.0,264.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees?. Grubhub will eat the fees. Grubhub will eat",
Word,22.748,0.1999999999999993,default,default,,,,,,,22.948,the,9.0,Grubhub will eat the fees. ,english,17.0,268.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees?. Grubhub will eat the fees. Grubhub will eat the",
Word,22.968,0.4209999999999994,default,default,,,,,,,23.389,fees.,9.0,Grubhub will eat the fees. ,english,21.0,272.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees.",
Sentence,23.408998999999998,2.163002,default,default,,,,,,,25.572000999999997,"Yes, that's what i said. ",,,,,,,
Word,23.409,0.3000000000000007,default,default,,,,,,,23.709,"Yes,",10.0,"Yes, that's what i said. ",english,0.0,278.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees. Yes,",
Word,23.73,0.2199999999999988,default,default,,,,,,,23.95,that's,10.0,"Yes, that's what i said. ",english,5.0,283.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees. Yes, that's",
Word,24.25,0.4609999999999985,default,default,,,,,,,24.711,what,10.0,"Yes, that's what i said. ",english,12.0,290.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees. Yes, that's what",
Word,24.751,0.0799999999999983,default,default,,,,,,,24.831,I,10.0,"Yes, that's what i said. ",english,17.0,295.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees. Yes, that's what i",
Word,24.851,0.7210000000000001,default,default,,,,,,,25.572,said.,10.0,"Yes, that's what i said. ",english,19.0,297.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees. Yes, that's what i said.",
Sentence,25.651999,4.187001999999998,default,default,,,,,,,29.839000999999996,"No delivery fees, no service fees, no more fees on restaurant orders over 50",,,,,,,
Word,25.652,0.2010000000000005,default,default,,,,,,,25.853,No,11.0,"No delivery fees, no service fees, no more fees on restaurant orders over 50",english,0.0,303.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees. Yes, that's what i said. No",
Word,25.893,0.379999999999999,default,default,,,,,,,26.273,delivery,11.0,"No delivery fees, no service fees, no more fees on restaurant orders over 50",english,3.0,306.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees. Yes, that's what i said. No delivery",
Word,26.313,0.221,default,default,,,,,,,26.534,"fees,",11.0,"No delivery fees, no service fees, no more fees on restaurant orders over 50",english,12.0,315.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees. Yes, that's what i said. No delivery fees,",
Word,26.594,0.1400000000000005,default,default,,,,,,,26.734,no,11.0,"No delivery fees, no service fees, no more fees on restaurant orders over 50",english,18.0,321.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees. Yes, that's what i said. No delivery fees, no",
Word,26.834,0.4209999999999994,default,default,,,,,,,27.255,service,11.0,"No delivery fees, no service fees, no more fees on restaurant orders over 50",english,21.0,324.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees. Yes, that's what i said. No delivery fees, no service",
Word,27.295,0.2399999999999984,default,default,,,,,,,27.535,"fees,",11.0,"No delivery fees, no service fees, no more fees on restaurant orders over 50",english,29.0,332.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees. Yes, that's what i said. No delivery fees, no service fees,",
Word,27.675,0.1609999999999978,default,default,,,,,,,27.836,no,11.0,"No delivery fees, no service fees, no more fees on restaurant orders over 50",english,35.0,338.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees. Yes, that's what i said. No delivery fees, no service fees, no",
Word,27.916,0.2199999999999988,default,default,,,,,,,28.136,more,11.0,"No delivery fees, no service fees, no more fees on restaurant orders over 50",english,38.0,341.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees. Yes, that's what i said. No delivery fees, no service fees, no more",
Word,28.236,0.2409999999999996,default,default,,,,,,,28.477,fees,11.0,"No delivery fees, no service fees, no more fees on restaurant orders over 50",english,43.0,346.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees. Yes, that's what i said. No delivery fees, no service fees, no more fees",
Word,28.517,0.1000000000000014,default,default,,,,,,,28.617,on,11.0,"No delivery fees, no service fees, no more fees on restaurant orders over 50",english,48.0,351.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees. Yes, that's what i said. No delivery fees, no service fees, no more fees on",
Word,28.657,0.379999999999999,default,default,,,,,,,29.037,restaurant,11.0,"No delivery fees, no service fees, no more fees on restaurant orders over 50",english,51.0,354.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees. Yes, that's what i said. No delivery fees, no service fees, no more fees on restaurant",
Word,29.118,0.2600000000000015,default,default,,,,,,,29.378,orders,11.0,"No delivery fees, no service fees, no more fees on restaurant orders over 50",english,62.0,365.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees. Yes, that's what i said. No delivery fees, no service fees, no more fees on restaurant orders",
Word,29.498,0.1799999999999997,default,default,,,,,,,29.678,over,11.0,"No delivery fees, no service fees, no more fees on restaurant orders over 50",english,69.0,372.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees. Yes, that's what i said. No delivery fees, no service fees, no more fees on restaurant orders over",
Word,29.718,0.1209999999999986,default,default,,,,,,,29.839,50.,11.0,"No delivery fees, no service fees, no more fees on restaurant orders over 50",english,74.0,377.0,"And for the final course, we have the fees. Oh, no. Who will eat the fees?. I couldn't possibly stomach the fees. I have a terrible fee allergy. Who will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees?. Grubhub will eat the fees. Grubhub will eat the fees. Yes, that's what i said. No delivery fees, no service fees, no more fees on restaurant orders over 50",
