type,start,duration,timeline,subject,session,task,run,filepath,frequency,offset,stop,text,sequence_id,sentence,language,sentence_char,text_char,context,modality
Word,25.166,0.5210000000000008,default,default,,,,,,,25.687,right.,6.0,"I'm gonna dance all night, that's right. ",english,34.0,218.0,"As we'll learn today, the more precise we need. It's like, it's like... vibes. What, what is this?. I think it's just a vibes thing. Vibes. Vibes!. Put your hands up and dance,. Yeah. I'm gonna dance all night, that's right.",
Sentence,28.103998999999998,0.9570020000000007,default,default,,,,,,,29.061000999999997,Can i get one of those?. ,,,,,,,
Word,28.104,0.1219999999999998,default,default,,,,,,,28.226,Can,7.0,Can i get one of those?. ,english,0.0,225.0,"As we'll learn today, the more precise we need. It's like, it's like... vibes. What, what is this?. I think it's just a vibes thing. Vibes. Vibes!. Put your hands up and dance,. Yeah. I'm gonna dance all night, that's right. Can",
Word,28.247,0.1419999999999994,default,default,,,,,,,28.389,I,7.0,Can i get one of those?. ,english,4.0,229.0,"As we'll learn today, the more precise we need. It's like, it's like... vibes. What, what is this?. I think it's just a vibes thing. Vibes. Vibes!. Put your hands up and dance,. Yeah. I'm gonna dance all night, that's right. Can i",
Word,28.43,0.1419999999999994,default,default,,,,,,,28.572,get,7.0,Can i get one of those?. ,english,6.0,231.0,"As we'll learn today, the more precise we need. It's like, it's like... vibes. What, what is this?. I think it's just a vibes thing. Vibes. Vibes!. Put your hands up and dance,. Yeah. I'm gonna dance all night, that's right. Can i get",
Word,28.633,0.0820000000000007,default,default,,,,,,,28.715,one,7.0,Can i get one of those?. ,english,10.0,235.0,"As we'll learn today, the more precise we need. It's like, it's like... vibes. What, what is this?. I think it's just a vibes thing. Vibes. Vibes!. Put your hands up and dance,. Yeah. I'm gonna dance all night, that's right. Can i get one",
Word,28.735,0.0609999999999999,default,default,,,,,,,28.796,of,7.0,Can i get one of those?. ,english,14.0,239.0,"As we'll learn today, the more precise we need. It's like, it's like... vibes. What, what is this?. I think it's just a vibes thing. Vibes. Vibes!. Put your hands up and dance,. Yeah. I'm gonna dance all night, that's right. Can i get one of",
Word,28.816,0.245000000000001,default,default,,,,,,,29.061,those?,7.0,Can i get one of those?. ,english,17.0,242.0,"As we'll learn today, the more precise we need. It's like, it's like... vibes. What, what is this?. I think it's just a vibes thing. Vibes. Vibes!. Put your hands up and dance,. Yeah. I'm gonna dance all night, that's right. Can i get one of those?",
Sentence,29.202999,0.7940020000000004,default,default,,,,,,,29.997000999999997,Make it poppy,,,,,,,
Word,29.203,0.1829999999999998,default,default,,,,,,,29.386,Make,8.0,Make it poppy,english,0.0,250.0,"As we'll learn today, the more precise we need. It's like, it's like... vibes. What, what is this?. I think it's just a vibes thing. Vibes. Vibes!. Put your hands up and dance,. Yeah. I'm gonna dance all night, that's right. Can i get one of those?. Make",
Word,29.447,0.0820000000000007,default,default,,,,,,,29.529,it,8.0,Make it poppy,english,5.0,255.0,"As we'll learn today, the more precise we need. It's like, it's like... vibes. What, what is this?. I think it's just a vibes thing. Vibes. Vibes!. Put your hands up and dance,. Yeah. I'm gonna dance all night, that's right. Can i get one of those?. Make it",
Word,29.549,0.4480000000000004,default,default,,,,,,,29.997,poppy.,8.0,Make it poppy,english,8.0,258.0,"As we'll learn today, the more precise we need. It's like, it's like... vibes. What, what is this?. I think it's just a vibes thing. Vibes. Vibes!. Put your hands up and dance,. Yeah. I'm gonna dance all night, that's right. Can i get one of those?. Make it poppy",
