type,start,duration,timeline,subject,session,task,run,filepath,frequency,offset,stop,text,sequence_id,sentence,language,sentence_char,text_char,context,modality
Word,7.638,0.7010000000000005,default,default,,,,,,,8.339,"stronger,",2.0,"They may be bigger, stronger, faster, but i'll never surrender. ",english,20.0,79.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger,",
Word,8.979,0.5800000000000001,default,default,,,,,,,9.559,"faster,",2.0,"They may be bigger, stronger, faster, but i'll never surrender. ",english,30.0,89.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster,",
Word,10.319,0.27999999999999936,default,default,,,,,,,10.599,but,2.0,"They may be bigger, stronger, faster, but i'll never surrender. ",english,38.0,97.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but",
Word,11.279,0.17999999999999972,default,default,,,,,,,11.459,I'll,2.0,"They may be bigger, stronger, faster, but i'll never surrender. ",english,42.0,101.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll",
Word,11.719,0.3000000000000007,default,default,,,,,,,12.019,never,2.0,"They may be bigger, stronger, faster, but i'll never surrender. ",english,47.0,106.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never",
Word,12.119,0.620000000000001,default,default,,,,,,,12.739,surrender.,2.0,"They may be bigger, stronger, faster, but i'll never surrender. ",english,53.0,112.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender.",
Sentence,13.539999,0.6600020000000001,default,default,,,,,,,14.200001,Who am i?. ,,,,,,,
Word,13.54,0.22000000000000064,default,default,,,,,,,13.76,Who,3.0,Who am i?. ,english,0.0,123.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who",
Word,13.82,0.08000000000000007,default,default,,,,,,,13.9,am,3.0,Who am i?. ,english,4.0,127.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am",
Word,14.12,0.08000000000000007,default,default,,,,,,,14.2,I?,3.0,Who am i?. ,english,7.0,130.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?",
Sentence,14.719999000000001,1.3400019999999981,default,default,,,,,,,16.060001,I am a champion. ,,,,,,,
Word,14.72,0.08000000000000007,default,default,,,,,,,14.8,I,4.0,I am a champion. ,english,0.0,134.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I",
Word,14.86,0.10000000000000142,default,default,,,,,,,14.96,am,4.0,I am a champion. ,english,2.0,136.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am",
Word,15.0,0.03999999999999915,default,default,,,,,,,15.04,a,4.0,I am a champion. ,english,5.0,139.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a",
Word,15.2,0.8599999999999994,default,default,,,,,,,16.06,champion.,4.0,I am a champion. ,english,7.0,141.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion.",
Sentence,16.179999,3.041002,default,default,,,,,,,19.221000999999998,"I'm unbreakable, unstoppable, unbelievable. ",,,,,,,
Word,16.18,0.17999999999999972,default,default,,,,,,,16.36,I'm,5.0,"I'm unbreakable, unstoppable, unbelievable. ",english,0.0,151.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm",
Word,16.42,0.5799999999999983,default,default,,,,,,,17.0,"unbreakable,",5.0,"I'm unbreakable, unstoppable, unbelievable. ",english,4.0,155.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable,",
Word,17.6,0.7210000000000001,default,default,,,,,,,18.321,"unstoppable,",5.0,"I'm unbreakable, unstoppable, unbelievable. ",english,17.0,168.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable,",
Word,18.501,0.7199999999999989,default,default,,,,,,,19.221,unbelievable.,5.0,"I'm unbreakable, unstoppable, unbelievable. ",english,30.0,181.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable.",
Sentence,19.380999,2.1800019999999996,default,default,,,,,,,21.561000999999997,Weakness will not be in my heart. ,,,,,,,
Word,19.381,0.5399999999999991,default,default,,,,,,,19.921,Weakness,6.0,Weakness will not be in my heart. ,english,0.0,195.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness",
Word,20.221,0.1999999999999993,default,default,,,,,,,20.421,will,6.0,Weakness will not be in my heart. ,english,9.0,204.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will",
Word,20.521,0.23999999999999844,default,default,,,,,,,20.761,not,6.0,Weakness will not be in my heart. ,english,14.0,209.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not",
Word,20.801,0.10000000000000142,default,default,,,,,,,20.901,be,6.0,Weakness will not be in my heart. ,english,18.0,213.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be",
Word,20.941,0.08000000000000185,default,default,,,,,,,21.021,in,6.0,Weakness will not be in my heart. ,english,21.0,216.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in",
Word,21.061,0.120000000000001,default,default,,,,,,,21.181,my,6.0,Weakness will not be in my heart. ,english,24.0,219.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my",
Word,21.241,0.3200000000000003,default,default,,,,,,,21.561,heart.,6.0,Weakness will not be in my heart. ,english,27.0,222.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart.",
Sentence,21.680999,2.1210019999999985,default,default,,,,,,,23.802000999999997,Defeat will not be in my creed. ,,,,,,,
Word,21.681,0.6199999999999974,default,default,,,,,,,22.301,Defeat,7.0,Defeat will not be in my creed. ,english,0.0,229.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat",
Word,22.361,0.21999999999999886,default,default,,,,,,,22.581,will,7.0,Defeat will not be in my creed. ,english,7.0,236.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will",
Word,22.741,0.21999999999999886,default,default,,,,,,,22.961,not,7.0,Defeat will not be in my creed. ,english,12.0,241.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not",
Word,23.001,0.11999999999999744,default,default,,,,,,,23.121,be,7.0,Defeat will not be in my creed. ,english,16.0,245.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be",
Word,23.161,0.05999999999999872,default,default,,,,,,,23.221,in,7.0,Defeat will not be in my creed. ,english,19.0,248.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be in",
Word,23.262,0.14000000000000057,default,default,,,,,,,23.402,my,7.0,Defeat will not be in my creed. ,english,22.0,251.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be in my",
Word,23.442,0.35999999999999943,default,default,,,,,,,23.802,creed.,7.0,Defeat will not be in my creed. ,english,25.0,254.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be in my creed.",
Sentence,23.901999,0.5800019999999982,default,default,,,,,,,24.482000999999997,Who am i?. ,,,,,,,
Word,23.902,0.16000000000000014,default,default,,,,,,,24.062,Who,8.0,Who am i?. ,english,0.0,261.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be in my creed. Who",
Word,24.142,0.08000000000000185,default,default,,,,,,,24.222,am,8.0,Who am i?. ,english,4.0,265.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be in my creed. Who am",
Word,24.382,0.09999999999999787,default,default,,,,,,,24.482,I?,8.0,Who am i?. ,english,7.0,268.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be in my creed. Who am i?",
Sentence,25.041999,0.4800019999999969,default,default,,,,,,,25.522000999999996,I'm a champion. ,,,,,,,
Word,25.042,0.0799999999999983,default,default,,,,,,,25.122,I'm,9.0,I'm a champion. ,english,0.0,272.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be in my creed. Who am i?. I'm",
Word,25.142,0.019999999999999574,default,default,,,,,,,25.162,a,9.0,I'm a champion. ,english,4.0,276.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be in my creed. Who am i?. I'm a",
Word,25.242,0.2799999999999976,default,default,,,,,,,25.522,champion.,9.0,I'm a champion. ,english,6.0,278.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be in my creed. Who am i?. I'm a champion.",
Sentence,25.941999,2.1400020000000004,default,default,,,,,,,28.082000999999998,"I'm a monster, a beast. ",,,,,,,
Word,25.942,0.35999999999999943,default,default,,,,,,,26.302,I'm,10.0,"I'm a monster, a beast. ",english,0.0,288.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be in my creed. Who am i?. I'm a champion. I'm",
Word,26.362,0.0400000000000027,default,default,,,,,,,26.402,a,10.0,"I'm a monster, a beast. ",english,4.0,292.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be in my creed. Who am i?. I'm a champion. I'm a",
Word,26.522,0.6800000000000033,default,default,,,,,,,27.202,"monster,",10.0,"I'm a monster, a beast. ",english,6.0,294.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be in my creed. Who am i?. I'm a champion. I'm a monster,",
Word,27.622,0.08000000000000185,default,default,,,,,,,27.702,a,10.0,"I'm a monster, a beast. ",english,15.0,303.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be in my creed. Who am i?. I'm a champion. I'm a monster, a",
Word,27.782,0.3000000000000007,default,default,,,,,,,28.082,beast.,10.0,"I'm a monster, a beast. ",english,17.0,305.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be in my creed. Who am i?. I'm a champion. I'm a monster, a beast.",
Sentence,28.101999,2.0810019999999994,default,default,,,,,,,30.183000999999997,No one will defy me or deny me. ,,,,,,,
Word,28.102,0.16100000000000136,default,default,,,,,,,28.263,No,11.0,No one will defy me or deny me. ,english,0.0,312.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be in my creed. Who am i?. I'm a champion. I'm a monster, a beast. No",
Word,28.343,0.10000000000000142,default,default,,,,,,,28.443,one,11.0,No one will defy me or deny me. ,english,3.0,315.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be in my creed. Who am i?. I'm a champion. I'm a monster, a beast. No one",
Word,28.463,0.16000000000000014,default,default,,,,,,,28.623,will,11.0,No one will defy me or deny me. ,english,7.0,319.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be in my creed. Who am i?. I'm a champion. I'm a monster, a beast. No one will",
Word,28.663,0.3999999999999986,default,default,,,,,,,29.063,defy,11.0,No one will defy me or deny me. ,english,12.0,324.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be in my creed. Who am i?. I'm a champion. I'm a monster, a beast. No one will defy",
Word,29.123,0.11999999999999744,default,default,,,,,,,29.243,me,11.0,No one will defy me or deny me. ,english,17.0,329.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be in my creed. Who am i?. I'm a champion. I'm a monster, a beast. No one will defy me",
Word,29.423,0.120000000000001,default,default,,,,,,,29.543,or,11.0,No one will defy me or deny me. ,english,20.0,332.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be in my creed. Who am i?. I'm a champion. I'm a monster, a beast. No one will defy me or",
Word,29.603,0.379999999999999,default,default,,,,,,,29.983,deny,11.0,No one will defy me or deny me. ,english,23.0,335.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be in my creed. Who am i?. I'm a champion. I'm a monster, a beast. No one will defy me or deny",
Word,30.043,0.14000000000000057,default,default,,,,,,,30.183,me.,11.0,No one will defy me or deny me. ,english,28.0,340.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be in my creed. Who am i?. I'm a champion. I'm a monster, a beast. No one will defy me or deny me.",
Sentence,30.242998999999998,0.48000200000000043,default,default,,,,,,,30.723000999999996,Who am i?. ,,,,,,,
Word,30.243,0.16000000000000014,default,default,,,,,,,30.403,Who,12.0,Who am i?. ,english,0.0,344.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be in my creed. Who am i?. I'm a champion. I'm a monster, a beast. No one will defy me or deny me. Who",
Word,30.503,0.0799999999999983,default,default,,,,,,,30.583,am,12.0,Who am i?. ,english,4.0,348.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be in my creed. Who am i?. I'm a champion. I'm a monster, a beast. No one will defy me or deny me. Who am",
Word,30.663,0.05999999999999872,default,default,,,,,,,30.723,I?,12.0,Who am i?. ,english,7.0,351.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be in my creed. Who am i?. I'm a champion. I'm a monster, a beast. No one will defy me or deny me. Who am i?",
Sentence,31.483999,1.1210019999999952,default,default,,,,,,,32.605000999999994,I'm a champion. ,,,,,,,
Word,31.484,0.1599999999999966,default,default,,,,,,,31.644,I'm,13.0,I'm a champion. ,english,0.0,355.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be in my creed. Who am i?. I'm a champion. I'm a monster, a beast. No one will defy me or deny me. Who am i?. I'm",
Word,31.684,0.019999999999999574,default,default,,,,,,,31.704,a,13.0,I'm a champion. ,english,4.0,359.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be in my creed. Who am i?. I'm a champion. I'm a monster, a beast. No one will defy me or deny me. Who am i?. I'm a",
Word,31.784,0.820999999999998,default,default,,,,,,,32.605,champion.,13.0,I'm a champion. ,english,6.0,361.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be in my creed. Who am i?. I'm a champion. I'm a monster, a beast. No one will defy me or deny me. Who am i?. I'm a champion.",
Sentence,33.064999,1.8420019999999988,default,default,,,,,,,34.907001,Belief is my superpower. ,,,,,,,
Word,33.065,0.44000000000000483,default,default,,,,,,,33.505,Belief,14.0,Belief is my superpower. ,english,0.0,371.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be in my creed. Who am i?. I'm a champion. I'm a monster, a beast. No one will defy me or deny me. Who am i?. I'm a champion. Belief",
Word,33.746,0.09999999999999432,default,default,,,,,,,33.846,is,14.0,Belief is my superpower. ,english,7.0,378.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be in my creed. Who am i?. I'm a champion. I'm a monster, a beast. No one will defy me or deny me. Who am i?. I'm a champion. Belief is",
Word,33.906,0.20000000000000284,default,default,,,,,,,34.106,my,14.0,Belief is my superpower. ,english,10.0,381.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be in my creed. Who am i?. I'm a champion. I'm a monster, a beast. No one will defy me or deny me. Who am i?. I'm a champion. Belief is my",
Word,34.166,0.7409999999999997,default,default,,,,,,,34.907,superpower.,14.0,Belief is my superpower. ,english,13.0,384.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be in my creed. Who am i?. I'm a champion. I'm a monster, a beast. No one will defy me or deny me. Who am i?. I'm a champion. Belief is my superpower.",
Sentence,34.966999,0.9800020000000039,default,default,,,,,,,35.94700100000001,It has moved mountains. ,,,,,,,
Word,34.967,0.060000000000002274,default,default,,,,,,,35.027,It,15.0,It has moved mountains. ,english,0.0,396.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be in my creed. Who am i?. I'm a champion. I'm a monster, a beast. No one will defy me or deny me. Who am i?. I'm a champion. Belief is my superpower. It",
Word,35.047,0.10000000000000142,default,default,,,,,,,35.147,has,15.0,It has moved mountains. ,english,3.0,399.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be in my creed. Who am i?. I'm a champion. I'm a monster, a beast. No one will defy me or deny me. Who am i?. I'm a champion. Belief is my superpower. It has",
Word,35.227,0.240000000000002,default,default,,,,,,,35.467,moved,15.0,It has moved mountains. ,english,7.0,403.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be in my creed. Who am i?. I'm a champion. I'm a monster, a beast. No one will defy me or deny me. Who am i?. I'm a champion. Belief is my superpower. It has moved",
Word,35.507,0.44000000000000483,default,default,,,,,,,35.947,mountains.,15.0,It has moved mountains. ,english,13.0,409.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be in my creed. Who am i?. I'm a champion. I'm a monster, a beast. No one will defy me or deny me. Who am i?. I'm a champion. Belief is my superpower. It has moved mountains.",
Sentence,36.127999,2.202001999999998,default,default,,,,,,,38.330001,It has put a man on the moon. ,,,,,,,
Word,36.128,0.03999999999999915,default,default,,,,,,,36.168,It,16.0,It has put a man on the moon. ,english,0.0,420.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be in my creed. Who am i?. I'm a champion. I'm a monster, a beast. No one will defy me or deny me. Who am i?. I'm a champion. Belief is my superpower. It has moved mountains. It",
Word,36.188,0.09999999999999432,default,default,,,,,,,36.288,has,16.0,It has put a man on the moon. ,english,3.0,423.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be in my creed. Who am i?. I'm a champion. I'm a monster, a beast. No one will defy me or deny me. Who am i?. I'm a champion. Belief is my superpower. It has moved mountains. It has",
Word,36.328,0.14000000000000057,default,default,,,,,,,36.468,put,16.0,It has put a man on the moon. ,english,7.0,427.0,"All right, listen up. Today we face our toughest opponent. They may be bigger, stronger, faster, but i'll never surrender. Who am i?. I am a champion. I'm unbreakable, unstoppable, unbelievable. Weakness will not be in my heart. Defeat will not be in my creed. Who am i?. I'm a champion. I'm a monster, a beast. No one will defy me or deny me. Who am i?. I'm a champion. Belief is my superpower. It has moved mountains. It has put",
