type,start,duration,timeline,subject,session,task,run,filepath,frequency,offset,stop,text,sequence_id,sentence,language,sentence_char,text_char,context,modality
Word,22.274,0.4009999999999998,default,default,,,,,,,22.675,back,5.0,I knew the pathway like the back of my hand. ,english,28.0,158.0,"So i've been thinking. Might be time to hang it up. How about one last time, together?. Ok, kiddo. I walked across an empty land. I knew the pathway like the back",
Word,22.735,0.0800000000000018,default,default,,,,,,,22.815,of,5.0,I knew the pathway like the back of my hand. ,english,33.0,163.0,"So i've been thinking. Might be time to hang it up. How about one last time, together?. Ok, kiddo. I walked across an empty land. I knew the pathway like the back of",
Word,22.855,0.4400000000000013,default,default,,,,,,,23.295,my,5.0,I knew the pathway like the back of my hand. ,english,36.0,166.0,"So i've been thinking. Might be time to hang it up. How about one last time, together?. Ok, kiddo. I walked across an empty land. I knew the pathway like the back of my",
Word,23.315,1.6209999999999989,default,default,,,,,,,24.936,hand.,5.0,I knew the pathway like the back of my hand. ,english,39.0,169.0,"So i've been thinking. Might be time to hang it up. How about one last time, together?. Ok, kiddo. I walked across an empty land. I knew the pathway like the back of my hand.",
Sentence,25.556998999999998,4.103002000000002,default,default,,,,,,,29.660001,I felt the earth beneath my feet. ,,,,,,,
Word,25.557,0.120000000000001,default,default,,,,,,,25.677,I,6.0,I felt the earth beneath my feet. ,english,0.0,175.0,"So i've been thinking. Might be time to hang it up. How about one last time, together?. Ok, kiddo. I walked across an empty land. I knew the pathway like the back of my hand. I",
Word,25.757,0.3999999999999986,default,default,,,,,,,26.157,felt,6.0,I felt the earth beneath my feet. ,english,2.0,177.0,"So i've been thinking. Might be time to hang it up. How about one last time, together?. Ok, kiddo. I walked across an empty land. I knew the pathway like the back of my hand. I felt",
Word,26.177,0.1799999999999997,default,default,,,,,,,26.357,the,6.0,I felt the earth beneath my feet. ,english,7.0,182.0,"So i've been thinking. Might be time to hang it up. How about one last time, together?. Ok, kiddo. I walked across an empty land. I knew the pathway like the back of my hand. I felt the",
Word,26.578,0.2600000000000015,default,default,,,,,,,26.838,earth,6.0,I felt the earth beneath my feet. ,english,11.0,186.0,"So i've been thinking. Might be time to hang it up. How about one last time, together?. Ok, kiddo. I walked across an empty land. I knew the pathway like the back of my hand. I felt the earth",
Word,28.139,0.4800000000000004,default,default,,,,,,,28.619,beneath,6.0,I felt the earth beneath my feet. ,english,17.0,192.0,"So i've been thinking. Might be time to hang it up. How about one last time, together?. Ok, kiddo. I walked across an empty land. I knew the pathway like the back of my hand. I felt the earth beneath",
Word,28.719,0.4199999999999981,default,default,,,,,,,29.139,my,6.0,I felt the earth beneath my feet. ,english,25.0,200.0,"So i've been thinking. Might be time to hang it up. How about one last time, together?. Ok, kiddo. I walked across an empty land. I knew the pathway like the back of my hand. I felt the earth beneath my",
Word,29.36,0.3000000000000007,default,default,,,,,,,29.66,feet.,6.0,I felt the earth beneath my feet. ,english,28.0,203.0,"So i've been thinking. Might be time to hang it up. How about one last time, together?. Ok, kiddo. I walked across an empty land. I knew the pathway like the back of my hand. I felt the earth beneath my feet.",
Sentence,30.893998999999997,4.0840020000000035,default,default,,,,,,,34.978001,Sat by the river and it made me complete. ,,,,,,,
Word,30.894,0.3000000000000007,default,default,,,,,,,31.194,Sat,7.0,Sat by the river and it made me complete. ,english,0.0,209.0,"So i've been thinking. Might be time to hang it up. How about one last time, together?. Ok, kiddo. I walked across an empty land. I knew the pathway like the back of my hand. I felt the earth beneath my feet. Sat",
Word,31.254,0.3609999999999971,default,default,,,,,,,31.615,by,7.0,Sat by the river and it made me complete. ,english,4.0,213.0,"So i've been thinking. Might be time to hang it up. How about one last time, together?. Ok, kiddo. I walked across an empty land. I knew the pathway like the back of my hand. I felt the earth beneath my feet. Sat by",
Word,31.655,0.2399999999999984,default,default,,,,,,,31.895,the,7.0,Sat by the river and it made me complete. ,english,7.0,216.0,"So i've been thinking. Might be time to hang it up. How about one last time, together?. Ok, kiddo. I walked across an empty land. I knew the pathway like the back of my hand. I felt the earth beneath my feet. Sat by the",
Word,31.975,0.7209999999999965,default,default,,,,,,,32.696,river,7.0,Sat by the river and it made me complete. ,english,11.0,220.0,"So i've been thinking. Might be time to hang it up. How about one last time, together?. Ok, kiddo. I walked across an empty land. I knew the pathway like the back of my hand. I felt the earth beneath my feet. Sat by the river",
Word,32.956,0.1599999999999966,default,default,,,,,,,33.116,and,7.0,Sat by the river and it made me complete. ,english,17.0,226.0,"So i've been thinking. Might be time to hang it up. How about one last time, together?. Ok, kiddo. I walked across an empty land. I knew the pathway like the back of my hand. I felt the earth beneath my feet. Sat by the river and",
Word,33.216,0.1799999999999997,default,default,,,,,,,33.396,it,7.0,Sat by the river and it made me complete. ,english,21.0,230.0,"So i've been thinking. Might be time to hang it up. How about one last time, together?. Ok, kiddo. I walked across an empty land. I knew the pathway like the back of my hand. I felt the earth beneath my feet. Sat by the river and it",
Word,33.436,0.3609999999999971,default,default,,,,,,,33.797,made,7.0,Sat by the river and it made me complete. ,english,24.0,233.0,"So i've been thinking. Might be time to hang it up. How about one last time, together?. Ok, kiddo. I walked across an empty land. I knew the pathway like the back of my hand. I felt the earth beneath my feet. Sat by the river and it made",
Word,33.837,0.1999999999999957,default,default,,,,,,,34.037,me,7.0,Sat by the river and it made me complete. ,english,29.0,238.0,"So i've been thinking. Might be time to hang it up. How about one last time, together?. Ok, kiddo. I walked across an empty land. I knew the pathway like the back of my hand. I felt the earth beneath my feet. Sat by the river and it made me",
Word,34.117,0.8610000000000042,default,default,,,,,,,34.978,complete.,7.0,Sat by the river and it made me complete. ,english,32.0,241.0,"So i've been thinking. Might be time to hang it up. How about one last time, together?. Ok, kiddo. I walked across an empty land. I knew the pathway like the back of my hand. I felt the earth beneath my feet. Sat by the river and it made me complete.",
Sentence,35.197999,0.7000020000000028,default,default,,,,,,,35.89800100000001,I got one. ,,,,,,,
Word,35.198,0.0799999999999983,default,default,,,,,,,35.278,I,8.0,I got one. ,english,0.0,251.0,"So i've been thinking. Might be time to hang it up. How about one last time, together?. Ok, kiddo. I walked across an empty land. I knew the pathway like the back of my hand. I felt the earth beneath my feet. Sat by the river and it made me complete. I",
Word,35.338,0.1799999999999997,default,default,,,,,,,35.518,got,8.0,I got one. ,english,2.0,253.0,"So i've been thinking. Might be time to hang it up. How about one last time, together?. Ok, kiddo. I walked across an empty land. I knew the pathway like the back of my hand. I felt the earth beneath my feet. Sat by the river and it made me complete. I got",
Word,35.538,0.3600000000000065,default,default,,,,,,,35.898,one.,8.0,I got one. ,english,6.0,257.0,"So i've been thinking. Might be time to hang it up. How about one last time, together?. Ok, kiddo. I walked across an empty land. I knew the pathway like the back of my hand. I felt the earth beneath my feet. Sat by the river and it made me complete. I got one.",
Sentence,36.258999,0.9800019999999968,default,default,,,,,,,37.239001,One more thing. ,,,,,,,
Word,36.259,0.1000000000000014,default,default,,,,,,,36.359,One,9.0,One more thing. ,english,0.0,262.0,"So i've been thinking. Might be time to hang it up. How about one last time, together?. Ok, kiddo. I walked across an empty land. I knew the pathway like the back of my hand. I felt the earth beneath my feet. Sat by the river and it made me complete. I got one. One",
Word,36.419,0.4200000000000017,default,default,,,,,,,36.839,more,9.0,One more thing. ,english,4.0,266.0,"So i've been thinking. Might be time to hang it up. How about one last time, together?. Ok, kiddo. I walked across an empty land. I knew the pathway like the back of my hand. I felt the earth beneath my feet. Sat by the river and it made me complete. I got one. One more",
Word,36.919,0.3200000000000003,default,default,,,,,,,37.239,thing.,9.0,One more thing. ,english,9.0,271.0,"So i've been thinking. Might be time to hang it up. How about one last time, together?. Ok, kiddo. I walked across an empty land. I knew the pathway like the back of my hand. I felt the earth beneath my feet. Sat by the river and it made me complete. I got one. One more thing.",
Sentence,37.679999,1.7010020000000006,default,default,,,,,,,39.381001000000005,It's your farm now. ,,,,,,,
Word,37.68,0.2199999999999988,default,default,,,,,,,37.9,It's,10.0,It's your farm now. ,english,0.0,278.0,"So i've been thinking. Might be time to hang it up. How about one last time, together?. Ok, kiddo. I walked across an empty land. I knew the pathway like the back of my hand. I felt the earth beneath my feet. Sat by the river and it made me complete. I got one. One more thing. It's",
Word,37.94,0.2600000000000051,default,default,,,,,,,38.2,your,10.0,It's your farm now. ,english,5.0,283.0,"So i've been thinking. Might be time to hang it up. How about one last time, together?. Ok, kiddo. I walked across an empty land. I knew the pathway like the back of my hand. I felt the earth beneath my feet. Sat by the river and it made me complete. I got one. One more thing. It's your",
Word,38.641,0.3200000000000003,default,default,,,,,,,38.961,farm,10.0,It's your farm now. ,english,10.0,288.0,"So i've been thinking. Might be time to hang it up. How about one last time, together?. Ok, kiddo. I walked across an empty land. I knew the pathway like the back of my hand. I felt the earth beneath my feet. Sat by the river and it made me complete. I got one. One more thing. It's your farm",
Word,39.001,0.3800000000000025,default,default,,,,,,,39.381,now.,10.0,It's your farm now. ,english,15.0,293.0,"So i've been thinking. Might be time to hang it up. How about one last time, together?. Ok, kiddo. I walked across an empty land. I knew the pathway like the back of my hand. I felt the earth beneath my feet. Sat by the river and it made me complete. I got one. One more thing. It's your farm now.",
Sentence,39.500999,6.966002000000001,default,default,,,,,,,46.467001,So why don't we go somewhere only we,,,,,,,
Word,39.501,0.1200000000000045,default,default,,,,,,,39.621,So,11.0,So why don't we go somewhere only we,english,0.0,298.0,"So i've been thinking. Might be time to hang it up. How about one last time, together?. Ok, kiddo. I walked across an empty land. I knew the pathway like the back of my hand. I felt the earth beneath my feet. Sat by the river and it made me complete. I got one. One more thing. It's your farm now. So",
Word,39.701,0.3810000000000002,default,default,,,,,,,40.082,why,11.0,So why don't we go somewhere only we,english,3.0,301.0,"So i've been thinking. Might be time to hang it up. How about one last time, together?. Ok, kiddo. I walked across an empty land. I knew the pathway like the back of my hand. I felt the earth beneath my feet. Sat by the river and it made me complete. I got one. One more thing. It's your farm now. So why",
Word,40.102,0.480000000000004,default,default,,,,,,,40.582,don't,11.0,So why don't we go somewhere only we,english,7.0,305.0,"So i've been thinking. Might be time to hang it up. How about one last time, together?. Ok, kiddo. I walked across an empty land. I knew the pathway like the back of my hand. I felt the earth beneath my feet. Sat by the river and it made me complete. I got one. One more thing. It's your farm now. So why don't",
Word,40.642,0.4209999999999994,default,default,,,,,,,41.063,we,11.0,So why don't we go somewhere only we,english,13.0,311.0,"So i've been thinking. Might be time to hang it up. How about one last time, together?. Ok, kiddo. I walked across an empty land. I knew the pathway like the back of my hand. I felt the earth beneath my feet. Sat by the river and it made me complete. I got one. One more thing. It's your farm now. So why don't we",
Word,43.885,0.3999999999999986,default,default,,,,,,,44.285,go,11.0,So why don't we go somewhere only we,english,16.0,314.0,"So i've been thinking. Might be time to hang it up. How about one last time, together?. Ok, kiddo. I walked across an empty land. I knew the pathway like the back of my hand. I felt the earth beneath my feet. Sat by the river and it made me complete. I got one. One more thing. It's your farm now. So why don't we go",
Word,44.566,0.779999999999994,default,default,,,,,,,45.346,somewhere,11.0,So why don't we go somewhere only we,english,19.0,317.0,"So i've been thinking. Might be time to hang it up. How about one last time, together?. Ok, kiddo. I walked across an empty land. I knew the pathway like the back of my hand. I felt the earth beneath my feet. Sat by the river and it made me complete. I got one. One more thing. It's your farm now. So why don't we go somewhere",
Word,45.446,0.4609999999999985,default,default,,,,,,,45.907,only,11.0,So why don't we go somewhere only we,english,29.0,327.0,"So i've been thinking. Might be time to hang it up. How about one last time, together?. Ok, kiddo. I walked across an empty land. I knew the pathway like the back of my hand. I felt the earth beneath my feet. Sat by the river and it made me complete. I got one. One more thing. It's your farm now. So why don't we go somewhere only",
Word,46.067,0.3999999999999986,default,default,,,,,,,46.467,we,11.0,So why don't we go somewhere only we,english,34.0,332.0,"So i've been thinking. Might be time to hang it up. How about one last time, together?. Ok, kiddo. I walked across an empty land. I knew the pathway like the back of my hand. I felt the earth beneath my feet. Sat by the river and it made me complete. I got one. One more thing. It's your farm now. So why don't we go somewhere only we",
